"","ego","ego.sd","PI","PI.sd","LCB","LCB.sd","EQI","EQI.sd"
"1",NA,NA,NA,NA,NA,NA,1.43552851632373,0.088861501963428
"2",NA,NA,NA,NA,NA,NA,55.3045738964982,8.35466477042223
"3",NA,NA,NA,NA,NA,NA,57.6580897220727,8.83022515308112
"4",NA,NA,NA,NA,NA,NA,49.7125001965918,8.31009218066105
"5",NA,NA,NA,NA,NA,NA,48.7021891230981,8.43754147028852
"6",NA,NA,NA,NA,NA,NA,49.5004864164449,8.89017196694123
"7",NA,NA,NA,NA,NA,NA,43.0336462324812,8.77906561742406
"8",NA,NA,NA,NA,NA,NA,36.9063817439297,7.48766481476007
"9",NA,NA,NA,NA,NA,NA,37.1719038857467,7.74623343973943
"10",NA,NA,NA,NA,NA,NA,36.0097250508138,7.64175533354074
"11",NA,NA,NA,NA,NA,NA,26.247763132815,5.46989214973593
"12",NA,NA,NA,NA,NA,NA,29.5666585223165,6.57538213588486
"13",NA,NA,NA,NA,NA,NA,26.7850414149514,5.97815981242028
"14",NA,NA,NA,NA,NA,NA,23.990963466896,5.84820690224158
"15",NA,NA,NA,NA,NA,NA,23.1175897157757,5.19987637829168
"16",NA,NA,NA,NA,NA,NA,27.9048813796573,7.16097253000525
"17",NA,NA,NA,NA,NA,NA,26.3488608346304,6.98415090233708
"18",NA,NA,NA,NA,NA,NA,18.1401782658452,5.09337952409536
"19",NA,NA,NA,NA,NA,NA,21.5351087933846,5.57021149784073
"20",NA,NA,NA,NA,NA,NA,18.1687163188893,5.1598135358563
"21",NA,NA,NA,NA,NA,NA,17.2022676536734,4.83505494288829
"22",NA,NA,NA,NA,NA,NA,19.0901393796504,5.06511458080923
"23",NA,NA,NA,NA,NA,NA,17.5503890077643,4.28553353280586
"24",NA,NA,NA,NA,NA,NA,19.8874804661808,5.86863485508834
"25",NA,NA,NA,NA,NA,NA,16.395036578637,4.46051738324551
"26",NA,NA,NA,NA,NA,NA,17.5019971626246,4.5068300268576
"27",NA,NA,NA,NA,NA,NA,19.1988345173399,5.98919369977022
"28",NA,NA,NA,NA,NA,NA,15.3000954438116,4.31650012828862
"29",NA,NA,NA,NA,NA,NA,18.9090783267891,5.92560037578651
"30",NA,NA,NA,NA,NA,NA,11.2530582560986,3.81550151629014
"31",NA,NA,NA,NA,NA,NA,10.6165035799049,3.57263554474363
"32",NA,NA,NA,NA,NA,NA,12.9835243719609,4.19566543772383
"33",NA,NA,NA,NA,NA,NA,16.1401238088841,5.03390549441642
"34",NA,NA,NA,NA,NA,NA,13.2978127635019,3.90998031020363
"35",NA,NA,NA,NA,NA,NA,13.8050413849056,4.29663964720901
"36",NA,NA,NA,NA,NA,NA,10.9643251348093,3.58546609095717
"37",NA,NA,NA,NA,NA,NA,12.9162666208455,4.47430349771953
"38",NA,NA,NA,NA,NA,NA,10.7867392608825,3.58556721823286
"39",NA,NA,NA,NA,NA,NA,14.0400748126287,5.21113848436667
"40",NA,NA,NA,NA,NA,NA,11.4621018118111,3.61944617026198
"41",NA,NA,NA,NA,NA,NA,13.7944144733449,5.05770689857631
"42",NA,NA,NA,NA,NA,NA,10.8580608998146,3.46771985537272
"43",NA,NA,NA,NA,NA,NA,9.66524988250986,3.1481688822191
"44",NA,NA,NA,NA,NA,NA,8.92432899094992,3.27821219744482
"45",NA,NA,NA,NA,NA,NA,9.16938518948246,3.40048605275278
"46",NA,NA,NA,NA,NA,NA,11.892943446583,4.41421365632822
"47",NA,NA,NA,NA,NA,NA,8.78961478844241,3.66445692031914
"48",NA,NA,NA,NA,NA,NA,14.784254821887,5.69619564022682
"49",NA,NA,NA,NA,NA,NA,8.6490240653374,3.16431321998743
"50",NA,NA,NA,NA,NA,NA,10.2777969310836,4.21401085591321
"51",NA,NA,NA,NA,NA,NA,9.21375104429921,4.1594195959304
"52",NA,NA,NA,NA,NA,NA,7.96065854234591,3.09927405117117
"53",NA,NA,NA,NA,NA,NA,8.50671719531813,3.46431883406766
"54",NA,NA,NA,NA,NA,NA,9.37674812469554,3.97659469081939
"55",NA,NA,NA,NA,NA,NA,10.0689911920062,4.15738532203779
"56",NA,NA,NA,NA,NA,NA,7.88348736783675,3.56460239761338
"57",NA,NA,NA,NA,NA,NA,7.13773906775787,2.61366107074278
"58",NA,NA,NA,NA,NA,NA,10.8048459240079,4.39518110214455
"59",NA,NA,NA,NA,NA,NA,6.77101893282379,2.75035259250546
"60",NA,NA,NA,NA,NA,NA,9.04634274890538,4.1391623776441
"61",NA,NA,NA,NA,NA,NA,7.79519423461587,3.62934542642618
"62",NA,NA,NA,NA,NA,NA,9.12527829861216,3.97081464380128
"63",NA,NA,NA,NA,NA,NA,8.69502413390672,4.27345540811615
"64",NA,NA,NA,NA,NA,NA,6.8024819685048,3.39894765107644
"65",NA,NA,NA,NA,NA,NA,6.35439519722878,2.98231195750167
"66",NA,NA,NA,NA,NA,NA,8.69382292184223,3.94524901772307
"67",NA,NA,NA,NA,NA,NA,7.83479525297534,3.85176436033747
"68",NA,NA,NA,NA,NA,NA,7.39970742123704,3.4495123649229
"69",NA,NA,NA,NA,NA,NA,6.66157746363532,3.3053868681083
"70",NA,NA,NA,NA,NA,NA,7.89965141672475,4.06202005226171
"71",NA,NA,NA,NA,NA,NA,6.02242439132533,3.25023671926991
"72",NA,NA,NA,NA,NA,NA,5.60716672815437,2.97833192478857
"73",NA,NA,NA,NA,NA,NA,5.19829842143489,2.59965187362388
"74",NA,NA,NA,NA,NA,NA,4.93804922313331,2.53093856183265
