"","x","mean","lower","upper"
"gp0.p[, 1]1",0,0.344239242786187,0.205243892564333,0.483234593008041
"gp0.p[, 1]2",0.0050251256281407,0.344486535693761,0.205495998667311,0.483477072720211
"gp0.p[, 1]3",0.0100502512562814,0.34475508920727,0.205770266833326,0.483739911581214
"gp0.p[, 1]4",0.0150753768844221,0.345046579548869,0.206068536616612,0.484024622481126
"gp0.p[, 1]5",0.0201005025125628,0.345362795644133,0.206392788637369,0.484332802650898
"gp0.p[, 1]6",0.0251256281407035,0.345705644069513,0.206745154181082,0.484666133957945
"gp0.p[, 1]7",0.0301507537688442,0.34607715381454,0.20712792531539,0.485026382313689
"gp0.p[, 1]8",0.0351758793969849,0.34647948077382,0.207543565532571,0.48541539601507
"gp0.p[, 1]9",0.0402010050251256,0.346914911869955,0.20799472092122,0.48583510281869
"gp0.p[, 1]10",0.0452261306532663,0.347385868692868,0.208484231864772,0.486287505520964
"gp0.p[, 1]11",0.050251256281407,0.347894910523684,0.209015145257047,0.486774675790322
"gp0.p[, 1]12",0.0552763819095477,0.348444736591926,0.209590727215382,0.48729874596847
"gp0.p[, 1]13",0.0603015075376884,0.349038187393381,0.210214476259924,0.487861898526839
"gp0.p[, 1]14",0.0653266331658292,0.34967824487235,0.21089013691268,0.48846635283202
"gp0.p[, 1]15",0.0703517587939698,0.350368031245963,0.211621713651479,0.489114348840448
"gp0.p[, 1]16",0.0753768844221106,0.35111080621977,0.212413485131334,0.489808127308207
"gp0.p[, 1]17",0.0804020100502513,0.351909962312701,0.21327001855821,0.490549906067191
"gp0.p[, 1]18",0.085427135678392,0.352769017975737,0.214196184066981,0.491341851884492
"gp0.p[, 1]19",0.0904522613065327,0.353691608152144,0.215197168915567,0.492186047388722
"gp0.p[, 1]20",0.0954773869346734,0.354681471887865,0.216278491259908,0.493084452515822
"gp0.p[, 1]21",0.100502512562814,0.355742436558773,0.217446013218519,0.494038859899026
"gp0.p[, 1]22",0.105527638190955,0.35687839823701,0.218705952869801,0.495050843604218
"gp0.p[, 1]23",0.110552763819095,0.358093297671802,0.220064894748998,0.496121700594606
"gp0.p[, 1]24",0.115577889447236,0.359391091311343,0.221529798323583,0.497252384299103
"gp0.p[, 1]25",0.120603015075377,0.360775716741962,0.223108003824848,0.498443429659075
"gp0.p[, 1]26",0.125628140703518,0.362251051869603,0.224807234698728,0.499694869040478
"gp0.p[, 1]27",0.130653266331658,0.363820867117434,0.226635595809451,0.501006138425417
"gp0.p[, 1]28",0.135678391959799,0.365488769863371,0.22860156638509,0.502375973341652
"gp0.p[, 1]29",0.14070351758794,0.367258140293925,0.230713986533982,0.503802294053867
"gp0.p[, 1]30",0.14572864321608,0.369132057807901,0.232982035985567,0.505282079630234
"gp0.p[, 1]31",0.150753768844221,0.371113217067461,0.235415203518866,0.506811230616056
"gp0.p[, 1]32",0.155778894472362,0.373203832767803,0.238023245337758,0.508384420197847
"gp0.p[, 1]33",0.160804020100503,0.375405532183818,0.24081613043624,0.509994933931396
"gp0.p[, 1]34",0.165829145728643,0.377719234556967,0.24380397077154,0.511634498342394
"gp0.p[, 1]35",0.170854271356784,0.380145016413577,0.24699693383201,0.513293098995144
"gp0.p[, 1]36",0.175879396984925,0.38268196196343,0.25040513495484,0.514958788972019
"gp0.p[, 1]37",0.180904522613065,0.385327997822618,0.254038506522137,0.516617489123098
"gp0.p[, 1]38",0.185929648241206,0.388079711446775,0.25790664095055,0.518252781943
"gp0.p[, 1]39",0.190954773869347,0.39093215286124,0.26201860419942,0.519845701523061
"gp0.p[, 1]40",0.195979899497487,0.393878619547102,0.266382716367728,0.521374522726475
"gp0.p[, 1]41",0.201005025125628,0.39691042470261,0.271006295846256,0.522814553558965
"gp0.p[, 1]42",0.206030150753769,0.400016649567455,0.27589536345753,0.524137935677379
"gp0.p[, 1]43",0.21105527638191,0.403183881095739,0.281054303075788,0.525313459115689
"gp0.p[, 1]44",0.21608040201005,0.4063959370194,0.286485475401548,0.526306398637252
"gp0.p[, 1]45",0.221105527638191,0.40963358128931,0.292188781906297,0.527078380672324
"gp0.p[, 1]46",0.226130653266332,0.412874234054362,0.298161176506276,0.527587291602448
"gp0.p[, 1]47",0.231155778894472,0.416091681784105,0.304396123324363,0.527787240243846
"gp0.p[, 1]48",0.236180904522613,0.419255794910579,0.310883000020931,0.527628589800227
"gp0.p[, 1]49",0.241206030150754,0.422332262521625,0.31760644769707,0.52705807734618
"gp0.p[, 1]50",0.246231155778894,0.425282356253677,0.32454567038965,0.526019042117705
"gp0.p[, 1]51",0.251256281407035,0.428062738691847,0.331673689794345,0.52445178758935
"gp0.p[, 1]52",0.256281407035176,0.430625335388411,0.33895656418622,0.522294106590601
"gp0.p[, 1]53",0.261306532663317,0.432917294174018,0.346352584669665,0.51948200367837
"gp0.p[, 1]54",0.266331658291457,0.434881060894889,0.353811466951349,0.515950654838429
"gp0.p[, 1]55",0.271356783919598,0.436454607222514,0.361273562730393,0.511635651714635
"gp0.p[, 1]56",0.276381909547739,0.437571853934846,0.368669121113687,0.506474586756005
"gp0.p[, 1]57",0.281407035175879,0.438163342274947,0.375917635782554,0.50040904876734
"gp0.p[, 1]58",0.28643216080402,0.438157216905194,0.382927313797301,0.493387120013088
"gp0.p[, 1]59",0.291457286432161,0.437480596883834,0.389594684437363,0.485366509330305
"gp0.p[, 1]60",0.296482412060302,0.436061426334605,0.3958042906503,0.47631856201891
"gp0.p[, 1]61",0.301507537688442,0.433830914452422,0.401428119419329,0.466233709485514
"gp0.p[, 1]62",0.306532663316583,0.430726695645031,0.406323233052187,0.455130158237875
"gp0.p[, 1]63",0.311557788944724,0.426696865481049,0.410319595851293,0.443074135110804
"gp0.p[, 1]64",0.316582914572864,0.421705077311778,0.413131547462805,0.430278607160751
"gp0.p[, 1]65",0.321608040201005,0.415736918667638,0.41257576445306,0.418898072882216
"gp0.p[, 1]66",0.326633165829146,0.408807656132343,0.400568089638874,0.417047222625812
"gp0.p[, 1]67",0.331658291457286,0.400967377313476,0.385845113074481,0.41608964155247
"gp0.p[, 1]68",0.336683417085427,0.392296868630792,0.370683364615919,0.413910372645665
"gp0.p[, 1]69",0.341708542713568,0.382900868095673,0.355439290150095,0.410362446041252
"gp0.p[, 1]70",0.346733668341709,0.372902641116973,0.340356673510435,0.40544860872351
"gp0.p[, 1]71",0.351758793969849,0.36243976476729,0.32565607061966,0.399223458914919
"gp0.p[, 1]72",0.35678391959799,0.351660871682648,0.311547202910577,0.391774540454719
"gp0.p[, 1]73",0.361809045226131,0.340723133683642,0.298231205794172,0.383215061573112
"gp0.p[, 1]74",0.366834170854271,0.329790287481979,0.285900731640097,0.373679843323861
"gp0.p[, 1]75",0.371859296482412,0.319031020991602,0.274739398293569,0.363322643689634
"gp0.p[, 1]76",0.376884422110553,0.30861754917278,0.264920859531369,0.35231423881419
"gp0.p[, 1]77",0.381909547738693,0.298724213238493,0.256607466494997,0.34084095998199
"gp0.p[, 1]78",0.386934673366834,0.289525936551202,0.249948383573137,0.329103489529266
"gp0.p[, 1]79",0.391959798994975,0.281196364610904,0.245076951569484,0.317315777652324
"gp0.p[, 1]80",0.396984924623116,0.273905505028236,0.242106970279249,0.305704039777222
"gp0.p[, 1]81",0.402010050251256,0.267816666001385,0.241127227325227,0.294506104677543
"gp0.p[, 1]82",0.407035175879397,0.263082468145274,0.242192289318706,0.283972646971842
"gp0.p[, 1]83",0.412060301507538,0.259839673979447,0.245300708845523,0.27437863911337
"gp0.p[, 1]84",0.417085427135678,0.258202541230308,0.250290804262004,0.266114278198611
"gp0.p[, 1]85",0.422110552763819,0.258254359430501,0.255093337975212,0.261415380885789
"gp0.p[, 1]86",0.42713567839196,0.260037019229461,0.251950061088809,0.268123977370113
"gp0.p[, 1]87",0.4321608040201,0.263544328216539,0.248354762020315,0.278733894412764
"gp0.p[, 1]88",0.437185929648241,0.268728671399701,0.246398536525378,0.291058806274025
"gp0.p[, 1]89",0.442211055276382,0.275511403113118,0.246281216884092,0.304741589342144
"gp0.p[, 1]90",0.447236180904523,0.283791240969566,0.248043903575662,0.319538578363469
"gp0.p[, 1]91",0.452261306532663,0.293450795851029,0.251673013177668,0.335228578524389
"gp0.p[, 1]92",0.457286432160804,0.304361560317317,0.257122242071346,0.351600878563287
"gp0.p[, 1]93",0.462311557788945,0.316387629023374,0.264321995946556,0.368453262100192
"gp0.p[, 1]94",0.467336683417085,0.329388383847318,0.27318507872109,0.385591688973546
"gp0.p[, 1]95",0.472361809045226,0.343220342465523,0.283610590937863,0.402830093993183
"gp0.p[, 1]96",0.477386934673367,0.357738341251031,0.295486679296928,0.419990003205134
"gp0.p[, 1]97",0.482412060301508,0.372796200943581,0.308692434884143,0.436899967003019
"gp0.p[, 1]98",0.487437185929648,0.3882470059992,0.323099123323124,0.453394888675275
"gp0.p[, 1]99",0.492462311557789,0.403943115448545,0.338570884350299,0.469315346546791
"gp0.p[, 1]100",0.49748743718593,0.419736014159135,0.354965017549634,0.484507010768635
"gp0.p[, 1]101",0.50251256281407,0.435476108392936,0.372131961376528,0.498820255409343
"gp0.p[, 1]102",0.507537688442211,0.451012568361692,0.389915069128396,0.512110067594987
"gp0.p[, 1]103",0.512562814070352,0.466193323087703,0.408150285831737,0.524236360343669
"gp0.p[, 1]104",0.517587939698492,0.480865319353163,0.426665831972587,0.535064806733739
"gp0.p[, 1]105",0.522613065326633,0.494875167039522,0.445281999361163,0.544468334717881
"gp0.p[, 1]106",0.527638190954774,0.508070307993755,0.463811149424107,0.552329466563404
"gp0.p[, 1]107",0.532663316582915,0.520300865092097,0.482057936995604,0.55854379318859
"gp0.p[, 1]108",0.537688442211055,0.531422352900107,0.499819521745902,0.563025184054313
"gp0.p[, 1]109",0.542713567839196,0.541299461873427,0.516884424048495,0.56571449969836
"gp0.p[, 1]110",0.547738693467337,0.549811165167595,0.533022635575362,0.566599694759828
"gp0.p[, 1]111",0.552763819095477,0.55685744174484,0.547903908540727,0.565810974948953
"gp0.p[, 1]112",0.557788944723618,0.562367962672148,0.55920662226558,0.565529303078716
"gp0.p[, 1]113",0.562814070351759,0.566312887512523,0.557206087420261,0.575419687604785
"gp0.p[, 1]114",0.5678391959799,0.568709654863942,0.551337179535482,0.586082130192401
"gp0.p[, 1]115",0.57286432160804,0.569615503490247,0.543896145926815,0.595334861053679
"gp0.p[, 1]116",0.577889447236181,0.569115987991238,0.535194192689324,0.603037783293151
"gp0.p[, 1]117",0.582914572864322,0.567315605688273,0.525438750727253,0.609192460649294
"gp0.p[, 1]118",0.587939698492462,0.564330389244405,0.514814538169348,0.613846240319463
"gp0.p[, 1]119",0.592964824120603,0.560282120610077,0.503492989960466,0.617071251259689
"gp0.p[, 1]120",0.597989949748744,0.55529387656621,0.491633023534681,0.618954729597738
"gp0.p[, 1]121",0.603015075376884,0.549486662689439,0.479380529921971,0.619592795456907
"gp0.p[, 1]122",0.608040201005025,0.542976932144328,0.466867945592898,0.619085918695758
"gp0.p[, 1]123",0.613065326633166,0.535874819310724,0.454214161049494,0.617535477571953
"gp0.p[, 1]124",0.618090452261307,0.528282946739986,0.441524766616213,0.615041126863758
"gp0.p[, 1]125",0.623115577889447,0.520295688041248,0.428892574283656,0.611698801798839
"gp0.p[, 1]126",0.628140703517588,0.511998789665101,0.416398345667717,0.607599233662486
"gp0.p[, 1]127",0.633165829145729,0.503469271724627,0.40411166257681,0.602826880872444
"gp0.p[, 1]128",0.638190954773869,0.494775542443197,0.392091886888578,0.597459197997816
"gp0.p[, 1]129",0.64321608040201,0.485977672948777,0.380389166691536,0.591566179206017
"gp0.p[, 1]130",0.648241206030151,0.477127789291917,0.369045454753058,0.585210123830777
"gp0.p[, 1]131",0.653266331658292,0.468270547045822,0.358095513038446,0.578445581053198
"gp0.p[, 1]132",0.658291457286432,0.459443660905339,0.347567883258094,0.571319438552584
"gp0.p[, 1]133",0.663316582914573,0.450678467553982,0.337485808403674,0.563871126704289
"gp0.p[, 1]134",0.668341708542714,0.442000504898476,0.327868094120153,0.5561329156768
"gp0.p[, 1]135",0.673366834170854,0.433430094735508,0.318729901712958,0.548130287758058
"gp0.p[, 1]136",0.678391959798995,0.424982919148056,0.310083466756199,0.539882371539912
"gp0.p[, 1]137",0.683417085427136,0.416670583540753,0.301938738775306,0.531402428306199
"gp0.p[, 1]138",0.688442211055276,0.408501161309042,0.294303938432867,0.522698384185217
"gp0.p[, 1]139",0.693467336683417,0.400479716773609,0.287186029139,0.513773404408219
"gp0.p[, 1]140",0.698492462311558,0.392608804264036,0.280591100111705,0.504626508416366
"gp0.p[, 1]141",0.703517587939699,0.384888942156166,0.274524657690443,0.495253226621889
"gp0.p[, 1]142",0.708542713567839,0.377319061297797,0.268991821210657,0.485646301384937
"gp0.p[, 1]143",0.71356783919598,0.369896927628862,0.263997419024202,0.475796436233522
"gp0.p[, 1]144",0.718592964824121,0.362619538938423,0.259545979342564,0.465693098534282
"gp0.p[, 1]145",0.723618090452261,0.355483495616481,0.255641609525627,0.455325381707336
"gp0.p[, 1]146",0.728643216080402,0.348485344961138,0.252287756276137,0.444682933646138
"gp0.p[, 1]147",0.733668341708543,0.341621898090988,0.249486837963684,0.433756958218291
"gp0.p[, 1]148",0.738693467336683,0.33489051778141,0.247239739017802,0.422541296545018
"gp0.p[, 1]149",0.743718592964824,0.328289374576839,0.245545154998353,0.411033594155326
"gp0.p[, 1]150",0.748743718592965,0.321817667306873,0.244398775506907,0.399236559106839
"gp0.p[, 1]151",0.753768844221106,0.315475802621553,0.243792290311266,0.387159314931841
"gp0.p[, 1]152",0.758793969849246,0.309265526321273,0.243712201257177,0.374818851385368
"gp0.p[, 1]153",0.763819095477387,0.303189997040582,0.244138416967287,0.362241577113877
"gp0.p[, 1]154",0.768844221105528,0.297253790193331,0.24504259414135,0.349464986245312
"gp0.p[, 1]155",0.773869346733668,0.291462816927653,0.246386154412655,0.33653947944265
"gp0.p[, 1]156",0.778894472361809,0.285824139088429,0.248117803988381,0.323530474188478
"gp0.p[, 1]157",0.78391959798995,0.280345656741757,0.250170046883806,0.310521266599708
"gp0.p[, 1]158",0.78894472361809,0.275035639562764,0.252452846412255,0.297618432713274
"gp0.p[, 1]159",0.793969849246231,0.269902067186912,0.254835514716707,0.284968619657117
"gp0.p[, 1]160",0.798994974874372,0.264951736314533,0.25704567605231,0.272857796576755
"gp0.p[, 1]161",0.804020100502513,0.26018908375103,0.257028314936258,0.263349852565801
"gp0.p[, 1]162",0.809045226130653,0.25561470283649,0.248222861042409,0.263006544630571
"gp0.p[, 1]163",0.814070351758794,0.251224443716688,0.238042307491873,0.264406579941503
"gp0.p[, 1]164",0.819095477386935,0.247010592057325,0.228578916898029,0.265442267216622
"gp0.p[, 1]165",0.824120603015075,0.24296362359848,0.220084378658283,0.265842868538677
"gp0.p[, 1]166",0.829145728643216,0.239073635632528,0.212660160263684,0.265487111001372
"gp0.p[, 1]167",0.834170854271357,0.235331468546545,0.20635917582279,0.2643037612703
"gp0.p[, 1]168",0.839195979899497,0.231729557396745,0.201202967814387,0.262256146979104
"gp0.p[, 1]169",0.844221105527638,0.228262542884835,0.197186610450362,0.259338475319307
"gp0.p[, 1]170",0.849246231155779,0.224927661202713,0.194280375533694,0.255574946871732
"gp0.p[, 1]171",0.85427135678392,0.221724922741727,0.19243003865957,0.251019806823883
"gp0.p[, 1]172",0.85929648241206,0.218657080372675,0.191556334269314,0.245757826476035
"gp0.p[, 1]173",0.864321608040201,0.215729378643009,0.191553675659513,0.239905081626505
"gp0.p[, 1]174",0.869346733668342,0.212949065555458,0.192287992176893,0.233610138934022
"gp0.p[, 1]175",0.874371859296482,0.210324638326537,0.193592961089851,0.227056315563224
"gp0.p[, 1]176",0.879396984924623,0.207864783399186,0.19526185450381,0.220467712294563
"gp0.p[, 1]177",0.884422110552764,0.205576958705824,0.197022862601125,0.214131054810523
"gp0.p[, 1]178",0.889447236180904,0.203465552424948,0.198431399976888,0.208499704873008
"gp0.p[, 1]179",0.894472361809045,0.201529536890651,0.198379718472216,0.204679355309085
"gp0.p[, 1]180",0.899497487437186,0.199759600534852,0.195902416386145,0.20361678468356
"gp0.p[, 1]181",0.904522613065327,0.198136696341296,0.193097063829732,0.203176328852861
"gp0.p[, 1]182",0.909547738693467,0.196635242247341,0.191163098577928,0.202107385916755
"gp0.p[, 1]183",0.914572864321608,0.195227812761444,0.19025566942418,0.200199956098707
"gp0.p[, 1]184",0.919597989949749,0.193889459989136,0.190077412330475,0.197701507647798
"gp0.p[, 1]185",0.924623115577889,0.192601761838162,0.189455481901864,0.19574804177446
"gp0.p[, 1]186",0.92964824120603,0.191356714486206,0.186730845711117,0.195982583261294
"gp0.p[, 1]187",0.934673366834171,0.190159350756967,0.182822382058403,0.197496319455531
"gp0.p[, 1]188",0.939698492462312,0.189027142229582,0.178827244519769,0.199227039939395
"gp0.p[, 1]189",0.944723618090452,0.187988202232945,0.17525757835219,0.2007188261137
"gp0.p[, 1]190",0.949748743718593,0.187079484952052,0.172444242811518,0.201714727092585
"gp0.p[, 1]191",0.954773869346734,0.186344944268654,0.170637786035325,0.202052102501984
"gp0.p[, 1]192",0.959798994974874,0.185833559091554,0.17002945093241,0.201637667250698
"gp0.p[, 1]193",0.964824120603015,0.185597123420651,0.170754245860309,0.200440000980993
"gp0.p[, 1]194",0.969849246231156,0.185687688000911,0.172885995848751,0.198489380153071
"gp0.p[, 1]195",0.974874371859296,0.186154525843181,0.176416278904698,0.195892772781663
"gp0.p[, 1]196",0.979899497487437,0.187040475731826,0.181136012712042,0.192944938751609
"gp0.p[, 1]197",0.984924623115578,0.188377495637547,0.185218091913694,0.1915368993614
"gp0.p[, 1]198",0.989949748743719,0.190181349037249,0.183389997421431,0.196972700653066
"gp0.p[, 1]199",0.994974874371859,0.192448154917928,0.179613930580569,0.205282379255286
"gp0.p[, 1]200",1,0.195157392007109,0.175647941081055,0.214666842933163
