"","x","mean","lower","upper"
"gp0.p[, 1]1",0,0.5012553650362,0.344345683721722,0.658165046350678
"gp0.p[, 1]2",0.0050251256281407,0.496256597645217,0.348589925786688,0.643923269503747
"gp0.p[, 1]3",0.0100502512562814,0.489758429724484,0.352010997964087,0.627505861484882
"gp0.p[, 1]4",0.0150753768844221,0.481571932109308,0.354388952956527,0.60875491126209
"gp0.p[, 1]5",0.0201005025125628,0.471502548721207,0.355476171613123,0.587528925829292
"gp0.p[, 1]6",0.0251256281407035,0.459354629126491,0.354997765574047,0.563711492678935
"gp0.p[, 1]7",0.0301507537688442,0.444937663739386,0.352653493170805,0.537221834307968
"gp0.p[, 1]8",0.0351758793969849,0.428074652989565,0.348121817751471,0.50802748822766
"gp0.p[, 1]9",0.0402010050251256,0.408613134999847,0.341066952864439,0.476159317135256
"gp0.p[, 1]10",0.0452261306532663,0.386439507977045,0.331150030172884,0.441728985781205
"gp0.p[, 1]11",0.050251256281407,0.361497417045647,0.318045917584526,0.404948916506767
"gp0.p[, 1]12",0.0552763819095477,0.333811134704203,0.30146770598758,0.366154563420826
"gp0.p[, 1]13",0.0603015075376884,0.303515054234061,0.281201263885561,0.325828844582561
"gp0.p[, 1]14",0.0653266331658292,0.270890641863052,0.257150843647261,0.284630440078843
"gp0.p[, 1]15",0.0703517587939698,0.236412462899577,0.229379176287971,0.243445749511183
"gp0.p[, 1]16",0.0753768844221106,0.200805217186194,0.197937657029679,0.20367277734271
"gp0.p[, 1]17",0.0804020100502513,0.165109568105644,0.162573718126913,0.167645418084374
"gp0.p[, 1]18",0.085427135678392,0.130648389875194,0.127375501457419,0.133921278292968
"gp0.p[, 1]19",0.0904522613065327,0.098775306951439,0.0956073390397152,0.101943274863163
"gp0.p[, 1]20",0.0954773869346734,0.0706803269048,0.0676371216186812,0.0737235321909188
"gp0.p[, 1]21",0.100502512562814,0.0472508341627117,0.0431171100392315,0.0513845582861919
"gp0.p[, 1]22",0.105527638190955,0.0289810062276303,0.0236912600927752,0.0342707523624854
"gp0.p[, 1]23",0.110552763819095,0.0160229782729798,0.0108023778431161,0.0212435787028436
"gp0.p[, 1]24",0.115577889447236,0.00828038032234274,0.00477285011050164,0.0117879105341838
"gp0.p[, 1]25",0.120603015075377,0.00548544737864604,0.00419603596707729,0.00677485879021478
"gp0.p[, 1]26",0.125628140703518,0.00726097782713248,0.00292520291179623,0.0115967527424687
"gp0.p[, 1]27",0.130653266331658,0.0131679526010236,0.00507947621237811,0.0212564289896691
"gp0.p[, 1]28",0.135678391959799,0.0227375190355556,0.0119587106314659,0.0335163274396453
"gp0.p[, 1]29",0.14070351758794,0.0354933246497569,0.0238175918745775,0.0471690574249363
"gp0.p[, 1]30",0.14572864321608,0.0509682424418659,0.0406149540072437,0.0613215308764882
"gp0.p[, 1]31",0.150753768844221,0.0687168758616705,0.0619357938027962,0.0754979579205447
"gp0.p[, 1]32",0.155778894472362,0.0883249270082795,0.085165709251694,0.0914841447648649
"gp0.p[, 1]33",0.160804020100503,0.109416283993092,0.100405520425349,0.118427047560834
"gp0.p[, 1]34",0.165829145728643,0.131657006419463,0.113250458411007,0.150063554427919
"gp0.p[, 1]35",0.170854271356784,0.154754237836204,0.125783918482024,0.183724557190384
"gp0.p[, 1]36",0.175879396984925,0.178452953301655,0.138359232089376,0.218546674513933
"gp0.p[, 1]37",0.180904522613065,0.202532341450094,0.151200782262501,0.253863900637687
"gp0.p[, 1]38",0.185929648241206,0.226802027466198,0.164490720116989,0.289113334815407
"gp0.p[, 1]39",0.190954773869347,0.251098245061639,0.178380774305661,0.323815715817618
"gp0.p[, 1]40",0.195979899497487,0.275280039093746,0.192995322068781,0.357564756118711
"gp0.p[, 1]41",0.201005025125628,0.299225560451895,0.208433197432025,0.390017923471765
"gp0.p[, 1]42",0.206030150753769,0.322828500355563,0.224769326564003,0.420887674147124
"gp0.p[, 1]43",0.21105527638191,0.345994701559868,0.242056232851008,0.449933170268728
"gp0.p[, 1]44",0.21608040201005,0.368638978637027,0.260325285654167,0.476952671619887
"gp0.p[, 1]45",0.221105527638191,0.39068217815149,0.279587574778838,0.501776781524142
"gp0.p[, 1]46",0.226130653266332,0.41204851198533,0.299834334033757,0.524262689936904
"gp0.p[, 1]47",0.231155778894472,0.43266320326164,0.321036879860957,0.544289526662323
"gp0.p[, 1]48",0.236180904522613,0.452450494366463,0.34314606909366,0.561754919639265
"gp0.p[, 1]49",0.241206030150754,0.471332080742109,0.36609131416165,0.576572847322567
"gp0.p[, 1]50",0.246231155778894,0.489226052828964,0.389779226330312,0.588672879327616
"gp0.p[, 1]51",0.251256281407035,0.50604645234612,0.414091988506809,0.59800091618543
"gp0.p[, 1]52",0.256281407035176,0.521703578780778,0.438885585188804,0.604521572372752
"gp0.p[, 1]53",0.261306532663317,0.536105218460297,0.463988020433039,0.608222416487555
"gp0.p[, 1]54",0.266331658291457,0.549159013093408,0.489197561473185,0.60912046471363
"gp0.p[, 1]55",0.271356783919598,0.560776238632085,0.514280505866002,0.607271971398168
"gp0.p[, 1]56",0.276381909547739,0.570877330464546,0.538964726756692,0.602789934172401
"gp0.p[, 1]57",0.281407035175879,0.579399569390612,0.562892952394412,0.595906186386812
"gp0.p[, 1]58",0.28643216080402,0.586307437043357,0.583145482348559,0.589469391738156
"gp0.p[, 1]59",0.291457286432161,0.591605927633542,0.574759862297715,0.608451992969368
"gp0.p[, 1]60",0.296482412060302,0.595349166021381,0.562095694884343,0.628602637158419
"gp0.p[, 1]61",0.301507537688442,0.597631349454093,0.54811739700958,0.647145301898606
"gp0.p[, 1]62",0.306532663316583,0.5985729811794,0.533227586217387,0.663918376141413
"gp0.p[, 1]63",0.311557788944724,0.598310031402274,0.517737969672928,0.678882093131619
"gp0.p[, 1]64",0.316582914572864,0.596985724033033,0.501916202476047,0.692055245590019
"gp0.p[, 1]65",0.321608040201005,0.594744425682503,0.485992687265227,0.703496164099778
"gp0.p[, 1]66",0.326633165829146,0.591727207330057,0.470163328727305,0.71329108593281
"gp0.p[, 1]67",0.331658291457286,0.588068727279061,0.454591989931652,0.721545464626469
"gp0.p[, 1]68",0.336683417085427,0.583895148949424,0.439413164697134,0.728377133201713
"gp0.p[, 1]69",0.341708542713568,0.579322860875412,0.424734846737209,0.733910875013615
"gp0.p[, 1]70",0.346733668341709,0.574457810782794,0.410641486354288,0.738274135211299
"gp0.p[, 1]71",0.351758793969849,0.569395302335205,0.397196929194972,0.741593675475437
"gp0.p[, 1]72",0.35678391959799,0.564220133348241,0.384447254946639,0.743993011749843
"gp0.p[, 1]73",0.361809045226131,0.559006979051578,0.372423458327018,0.745590499776139
"gp0.p[, 1]74",0.366834170854271,0.553820944242806,0.361143935600017,0.746497952885595
"gp0.p[, 1]75",0.371859296482412,0.548718224684933,0.350616756364352,0.746819693005515
"gp0.p[, 1]76",0.376884422110553,0.543746831492949,0.340841712872275,0.746651950113622
"gp0.p[, 1]77",0.381909547738693,0.538947343069965,0.331812148295271,0.746082537844659
"gp0.p[, 1]78",0.386934673366834,0.534353657839357,0.323516571819042,0.745190743859672
"gp0.p[, 1]79",0.391959798994975,0.529993727951012,0.315940072797556,0.744047383104468
"gp0.p[, 1]80",0.396984924623116,0.52589025963048,0.309065548902133,0.742714970358828
"gp0.p[, 1]81",0.402010050251256,0.52206137015012,0.302874764648936,0.741247975651305
"gp0.p[, 1]82",0.407035175879397,0.518521194748379,0.297349257178244,0.739693132318514
"gp0.p[, 1]83",0.412060301507538,0.515280439387286,0.292471105925633,0.738089772848939
"gp0.p[, 1]84",0.417085427135678,0.512346877168733,0.288223582049062,0.736470172288404
"gp0.p[, 1]85",0.422110552763819,0.509725787651155,0.284591692294395,0.734859883007914
"gp0.p[, 1]86",0.42713567839196,0.50742033932275,0.28156263049948,0.733278048146021
"gp0.p[, 1]87",0.4321608040201,0.50543191618072,0.279126148232229,0.731737684129212
"gp0.p[, 1]88",0.437185929648241,0.503760389809263,0.277274854190282,0.730245925428245
"gp0.p[, 1]89",0.442211055276382,0.502404338601785,0.276004450003078,0.728804227200492
"gp0.p[, 1]90",0.447236180904523,0.50136121588521,0.275313908004883,0.727408523765537
"gp0.p[, 1]91",0.452261306532663,0.500627468719564,0.27520559441463,0.726049343024498
"gp0.p[, 1]92",0.457286432160804,0.500198609101911,0.275685339185042,0.72471187901878
"gp0.p[, 1]93",0.462311557788945,0.500069239234398,0.27676245158526,0.723376026883536
"gp0.p[, 1]94",0.467336683417085,0.500233032453461,0.278449678372187,0.722016386534736
"gp0.p[, 1]95",0.472361809045226,0.500682671392427,0.280763099199859,0.720602243584995
"gp0.p[, 1]96",0.477386934673367,0.501409744994668,0.283721951729162,0.719097538260174
"gp0.p[, 1]97",0.482412060301508,0.50240460614307,0.287348376751622,0.717460835534518
"gp0.p[, 1]98",0.487437185929648,0.50365619196141,0.29166707155731,0.715645312365511
