"","x","EI"
"1",0,0.0168111207553943
"2",0.0050251256281407,0.0168154144441411
"3",0.0100502512562814,0.0168201538366649
"4",0.0150753768844221,0.016825383628901
"5",0.0201005025125628,0.0168311527834135
"6",0.0251256281407035,0.0168375149061923
"7",0.0301507537688442,0.0168445286521997
"8",0.0351758793969849,0.0168522581611324
"9",0.0402010050251256,0.0168607735248009
"10",0.0452261306532663,0.0168701512874325
"11",0.050251256281407,0.0168804749800605
"12",0.0552763819095477,0.0168918356899694
"13",0.0603015075376884,0.0169043326659054
"14",0.0653266331658292,0.0169180739594295
"15",0.0703517587939698,0.0169331771023618
"16",0.0753768844221106,0.0169497698197342
"17",0.0804020100502513,0.0169679907770031
"18",0.085427135678392,0.0169879903594622
"19",0.0904522613065327,0.017009931480796
"20",0.0954773869346734,0.0170339904165143
"21",0.100502512562814,0.0170603576565488
"22",0.105527638190955,0.0170892387695478
"23",0.110552763819095,0.0171208552693198
"24",0.115577889447236,0.017155445471385
"25",0.120603015075377,0.0171932653246479
"26",0.125628140703518,0.0172345891997052
"27",0.130653266331658,0.0172797106111822
"28",0.135678391959799,0.0173289428466404
"29",0.14070351758794,0.0173826194689003
"30",0.14572864321608,0.0174410946519585
"31",0.150753768844221,0.0175047433028952
"32",0.155778894472362,0.0175739609131046
"33",0.160804020100503,0.0176491630716656
"34",0.165829145728643,0.0177307845615022
"35",0.170854271356784,0.0178192779449495
"36",0.175879396984925,0.017915111529237
"37",0.180904522613065,0.01801876658397
"38",0.185929648241206,0.0181307336617344
"39",0.190954773869347,0.0182515078492274
"40",0.195979899497487,0.0183815827496541
"41",0.201005025125628,0.018521442967371
"42",0.206030150753769,0.0186715548328376
"43",0.21105527638191,0.0188323550698841
"44",0.21608040201005,0.0190042370682955
"45",0.221105527638191,0.019187534383129
"46",0.226130653266332,0.0193825010386444
"47",0.231155778894472,0.0195892881702108
"48",0.236180904522613,0.0198079164934067
"49",0.241206030150754,0.0200382440476503
"50",0.246231155778894,0.0202799286245584
"51",0.251256281407035,0.0205323842620722
"52",0.256281407035176,0.0207947311683174
"53",0.261306532663317,0.0210657384393514
"54",0.266331658291457,0.021343758958817
"55",0.271356783919598,0.0216266559230336
"56",0.276381909547739,0.0219117205320571
"57",0.281407035175879,0.0221955805379836
"58",0.28643216080402,0.0224740995616578
"59",0.291457286432161,0.0227422673976147
"60",0.296482412060302,0.0229940819501402
"61",0.301507537688442,0.0232224240149171
"62",0.306532663316583,0.0234189268875738
"63",0.311557788944724,0.0235738438083075
"64",0.316582914572864,0.0236759176355005
"65",0.321608040201005,0.0237122590214666
"66",0.326633165829146,0.0236682419535625
"67",0.331658291457286,0.0235274291558627
"68",0.336683417085427,0.0232715450493966
"69",0.341708542713568,0.0228805216062982
"70",0.346733668341709,0.0223326539511302
