,cego,cego.sd,pre_value,pre_value.sd,Tego,Tego.sd
1,1.43552851632373,0.088861501963428,NA,NA,NA,NA
2,22.1129583939206,2.23020632275935,NA,NA,NA,NA
3,22.3665248450601,2.5252552432574,NA,NA,NA,NA
4,24.2098771202928,2.49933324750346,NA,NA,NA,NA
5,22.3138290724885,2.527341484,NA,NA,NA,NA
6,22.4656456347312,2.14996074815679,NA,NA,NA,NA
7,24.0134600688006,2.22699620967328,NA,NA,NA,NA
8,23.1177743089873,2.68929152471511,NA,NA,NA,NA
9,23.8580430195329,2.73125284365327,NA,NA,NA,NA
10,22.9792692278188,2.60193663533806,NA,NA,NA,NA
11,22.5697667339427,2.83038452959185,NA,NA,NA,NA
12,22.2843085401741,2.7128276372084,NA,NA,NA,NA
13,20.7565150381813,2.47480916739763,NA,NA,NA,NA
14,22.5943368113812,2.6906351917574,NA,NA,NA,NA
15,22.1668848040928,2.98502875960266,NA,NA,NA,NA
16,22.4979797990657,2.73405321551524,NA,NA,NA,NA
17,22.2096014154297,2.59266584935103,NA,NA,NA,NA
18,22.6707155138407,3.00195253399184,NA,NA,NA,NA
19,20.3534422795621,2.64591037901307,NA,NA,NA,NA
20,19.1099106854835,2.7031734091041,NA,NA,NA,NA
21,21.6407393263081,2.68468976357105,NA,NA,NA,NA
22,20.9483884409032,2.70219926958924,NA,NA,NA,NA
23,20.9195784789248,2.63582299734021,NA,NA,NA,NA
24,18.7283907164802,2.73815414299387,NA,NA,NA,NA
25,20.214799590487,3.01323478787465,NA,NA,NA,NA
26,21.1773418790581,3.06352368412975,NA,NA,NA,NA
27,20.5252252144986,3.210136081,NA,NA,NA,NA
28,17.9472891240091,2.52811597877515,NA,NA,NA,NA
29,19.4392494386128,2.90358157742018,NA,NA,NA,NA
30,20.0252606968592,2.9410913939318,NA,NA,NA,NA
31,18.7569966713625,2.90497729152667,NA,NA,NA,NA
32,19.0249096165939,2.91838310037457,NA,NA,NA,NA
33,17.839298351025,2.95413779727213,NA,NA,NA,NA
34,18.6859744049247,2.78331890823321,NA,NA,NA,NA
35,19.39925343,3.10694095745121,NA,NA,NA,NA
36,18.1180174172806,2.92489512466298,NA,NA,NA,NA
37,16.1299329449177,2.58815890664609,NA,NA,NA,NA
38,18.8257813955703,2.86075063730245,NA,NA,NA,NA
39,16.1005302416983,2.47590899907587,NA,NA,NA,NA
40,16.6940176210676,2.9045391082123,NA,NA,NA,NA
41,15.8657969261832,2.50713406179697,NA,NA,NA,NA
42,16.2339093911755,2.54100790252873,NA,NA,NA,NA
43,16.8851686472282,2.77897608009884,NA,NA,NA,NA
44,17.1987386410647,2.80051939388655,NA,NA,NA,NA
45,16.0819884339945,2.64106646324992,NA,NA,NA,NA
46,15.5516297266191,2.55061546770753,NA,NA,NA,NA
47,14.3439332161707,2.58652659578735,NA,NA,NA,NA
48,14.6162472588069,2.50875239921065,NA,NA,NA,NA
49,14.9417174675579,2.68662588018636,NA,NA,NA,NA
50,15.4880581529353,2.53218264362411,NA,NA,NA,NA
51,14.4095806474047,2.53550880992581,NA,NA,NA,NA
52,16.133471430394,2.89619351485457,NA,NA,NA,NA
53,13.5581082645994,2.54907979762129,NA,NA,NA,NA
54,14.2116682019395,2.57858676000586,NA,NA,NA,NA
55,13.5094764389751,2.74069704141984,NA,NA,NA,NA
56,13.1910484977483,2.58198993089222,NA,NA,NA,NA
57,14.3747437327943,2.61014602528113,NA,NA,NA,NA
58,13.3082484344059,2.6337883223933,NA,NA,NA,NA
59,13.3242892498956,2.65731974496492,NA,NA,NA,NA
60,13.5259660452198,2.69779282837593,NA,NA,NA,NA
61,13.4814315590798,2.53738392294825,NA,NA,NA,NA
62,14.1621098551448,2.74865105761372,NA,NA,NA,NA
63,11.8919589947099,2.4188498117977,NA,NA,NA,NA
64,12.0676146507144,2.38579415832468,NA,NA,NA,NA
65,12.2388989926006,2.42788878837438,NA,NA,NA,NA
66,13.3652235226876,2.75570596546628,NA,NA,NA,NA
67,11.5262316290196,2.56879638291399,NA,NA,NA,NA
68,12.1777784942771,2.47410946323638,NA,NA,NA,NA
69,12.2402935232038,2.6336729544851,NA,NA,NA,NA
70,10.7758770370828,2.32951841422106,NA,NA,NA,NA
71,11.4884802257416,2.5477946515357,NA,NA,NA,NA
72,13.4460740815516,2.78317287466658,NA,NA,NA,NA
73,10.624654387955,2.31952824229296,NA,NA,NA,NA
74,10.3776708474111,2.2072269583987,NA,NA,NA,NA
75,12.8308155889052,2.66105281251308,NA,NA,NA,NA
76,11.4080374776357,2.47026845082443,NA,NA,NA,NA
77,10.81306688,2.39467485060813,NA,NA,NA,NA
78,9.77171441575207,2.25354933929505,NA,NA,NA,NA
79,11.2578634075224,2.4206929814219,NA,NA,NA,NA
80,12.1936112893035,2.59777382838125,NA,NA,NA,NA
81,10.6466952660994,2.3502673597079,NA,NA,NA,NA
82,11.4129272352298,2.47993955703405,NA,NA,NA,NA
83,11.6159590943175,2.52538963686837,NA,NA,NA,NA
84,9.92669127370773,2.31722366573419,NA,NA,NA,NA
85,10.3551799767554,2.42237495042448,NA,NA,NA,NA
86,10.0505558595435,2.34282665109204,NA,NA,NA,NA
87,9.16082678945916,2.24816992629617,NA,NA,NA,NA
88,10.0807071847131,2.41108512473438,NA,NA,NA,NA
89,9.08126482405024,2.40228750105122,NA,NA,NA,NA
90,8.73610300015458,2.36664901326887,NA,NA,NA,NA
91,9.50136150065621,2.43475090947865,NA,NA,NA,NA
92,8.55308784931535,2.17813947402296,NA,NA,NA,NA
93,9.51082758415771,2.62089808855709,NA,NA,NA,NA
94,8.96624354170438,2.46100145784025,NA,NA,NA,NA
95,7.59889667165246,2.04181185450458,NA,NA,NA,NA
96,7.59771206765881,2.14585511146071,NA,NA,NA,NA
97,7.57676027106833,2.16808212517215,NA,NA,NA,NA
98,7.30425754453615,2.11204842429446,NA,NA,NA,NA
99,8.63462358028887,2.42458428122809,NA,NA,NA,NA
100,8.23169615137964,2.24019923842357,NA,NA,NA,NA
