"","pre_value","pre_value.sd","ego","ego.sd"
"1",0.1247483152,0.00327385153742928,0.1247483152,0.00327385153742928
"2",0.11071091035,0.00525374576276319,0.10994379005,0.00508401186445995
"3",0.10272220295,0.00603622512284606,0.09242096025,0.00657087507528459
"4",0.08761591185,0.00703903554433694,0.07420894855,0.00709194976505559
"5",0.0739602277,0.0074863558216245,0.05975953065,0.00713262877561804
"6",0.0666351968,0.00769648864056899,0.0479123162,0.00680726209978808
"7",0.0581528147,0.00771353809079756,0.0396118577,0.00646940692849653
"8",0.05364178475,0.00741644861104099,0.0336567386,0.00606706839511815
"9",0.04677337085,0.00712406842547318,0.0277816396,0.00569696011789936
"10",0.041252259,0.0068606554275815,0.0215652964,0.00513050436976704
"11",0.03577995445,0.00664630815499884,0.0176820812,0.00477281423041753
"12",0.03025883135,0.0062628070018402,0.0140632486,0.00424641857701295
"13",0.0264896449,0.00605692743892119,0.0102992782,0.00370890453752904
"14",0.02309066785,0.00570303348395034,0.00862527105,0.00346167736325196
"15",0.0193664717,0.00514099703404971,0.00660348905,0.00288136961047797
"16",0.0175328609,0.00491795793767125,0.0056382827,0.00270326249723198
"17",0.0143824763,0.00446818994656784,0.00522794855,0.00259728328311074
"18",0.012466618,0.00421775273884809,0.0034997777,0.0019438898224623
"19",0.00958832655,0.00374665763849913,0.00251170105,0.00161763030890687
"20",0.0082358764,0.00345666208932464,0.0022347241,0.00153055489799815
"21",0.0072621341,0.00331271388905372,0.00167131595,0.00132858826979923
"22",0.00538768965,0.00267886604548622,0.0011079078,0.00108410778216217
"23",0.0047430671,0.00254699456240491,0.00083093085,0.000941256896102236
"24",0.00389251395,0.00225085917943648,0.0005539539,0.000770481159800631
"25",0.0030940177,0.00179305045821835,0.0005539539,0.000770481159800631
"26",0.0028075865,0.00171097216677081,0.0005539539,0.000770481159800631
"27",0.00251170105,0.00161763030890687,0.0005539539,0.000770481159800631
"28",0.001394339,0.00121734151616051,0.0005539539,0.000770481159800631
"29",0.0011079078,0.00108410778216217,0.00027697695,0.00054618650915939
"30",0.0011079078,0.00108410778216217,0.00027697695,0.00054618650915939
"31",0.00027697695,0.00054618650915939,0.00027697695,0.00054618650915939
"32",0.00027697695,0.00054618650915939,0.00027697695,0.00054618650915939
"33",0,0,0.00027697695,0.00054618650915939
"34",0,0,0.00027697695,0.00054618650915939
"35",0,0,0.00027697695,0.00054618650915939
"36",0,0,0.00027697695,0.00054618650915939
"37",0,0,0,0
"38",0,0,0,0
"39",0,0,0,0
"40",0,0,0,0
"41",0,0,0,0
"42",0,0,0,0
"43",0,0,0,0
"44",0,0,0,0
"45",0,0,0,0
"46",0,0,0,0
"47",0,0,0,0
"48",0,0,0,0
"49",0,0,0,0
"50",0,0,0,0
