"","ego","ego.sd","pre_value","pre_value.sd","Tego","Tego.sd"
"1",1.43552851632373,0.088861501963428,NA,NA,NA,NA
"2",1.41434450813391,0.0937859769271077,NA,NA,NA,NA
"3",1.39900962276399,0.0980072669595689,NA,NA,NA,NA
"4",1.31903393606233,0.104275123864016,NA,NA,NA,NA
"5",1.31602868095169,0.104514860779184,NA,NA,NA,NA
"6",1.2814921215861,0.110380464322292,NA,NA,NA,NA
"7",1.26702322427512,0.113215436099979,NA,NA,NA,NA
"8",1.23826191453195,0.118306226474519,NA,NA,NA,NA
"9",1.12979798256314,0.124756683058712,NA,NA,NA,NA
"10",1.10937281150705,0.128648070251738,NA,NA,NA,NA
"11",1.09575529862922,0.130411115976187,NA,NA,NA,NA
"12",1.06667144507302,0.133512642277095,NA,NA,NA,NA
"13",1.04648410967683,0.134081596492328,NA,NA,NA,NA
"14",1.01731812438994,0.131850018234187,NA,NA,NA,NA
"15",0.993653165945211,0.130302579701427,NA,NA,NA,NA
"16",0.982378627063213,0.13175448321251,NA,NA,NA,NA
"17",0.9619938617589,0.134569278607033,NA,NA,NA,NA
"18",0.946755557031964,0.135663801133274,NA,NA,NA,NA
"19",0.912332013171306,0.139106354731708,NA,NA,NA,NA
"20",0.897667207206756,0.13986015908407,NA,NA,NA,NA
"21",0.871770872277686,0.141258947246095,NA,NA,NA,NA
"22",0.857253448583705,0.141824456689126,NA,NA,NA,NA
"23",0.816700714803387,0.143031744376158,NA,NA,NA,NA
"24",0.771063570148326,0.14330417431388,NA,NA,NA,NA
"25",0.771063570148326,0.14330417431388,NA,NA,NA,NA
"26",0.741269345936252,0.142960271474849,NA,NA,NA,NA
"27",0.741269345936252,0.142960271474849,NA,NA,NA,NA
"28",0.727406137387591,0.143118983020054,NA,NA,NA,NA
"29",0.727406137387591,0.143118983020054,NA,NA,NA,NA
"30",0.68571094754144,0.137499646794704,NA,NA,NA,NA
"31",0.622057411478243,0.137583034372807,NA,NA,NA,NA
"32",0.585492554888528,0.133719511748338,NA,NA,NA,NA
"33",0.557391616924853,0.127997505895629,NA,NA,NA,NA
"34",0.554324888351099,0.127211613319521,NA,NA,NA,NA
"35",0.529277820742462,0.126276379296358,NA,NA,NA,NA
"36",0.494944527526846,0.125586955798692,NA,NA,NA,NA
"37",0.484104498191126,0.125404752741558,NA,NA,NA,NA
"38",0.484104498191126,0.125404752741558,NA,NA,NA,NA
"39",0.446562112879709,0.119947865880054,NA,NA,NA,NA
"40",0.434319909138013,0.119259660855668,NA,NA,NA,NA
"41",0.430843022949131,0.118317850185664,NA,NA,NA,NA
"42",0.417286450132416,0.117155838531347,NA,NA,NA,NA
"43",0.416406772973089,0.116966455041017,NA,NA,NA,NA
"44",0.400325180900434,0.115259244068922,NA,NA,NA,NA
"45",0.385832830959079,0.113589316262075,NA,NA,NA,NA
"46",0.372811906404912,0.112388684708076,NA,NA,NA,NA
"47",0.334439823448797,0.107587560497016,NA,NA,NA,NA
"48",0.32402491009838,0.106847731325582,NA,NA,NA,NA
"49",0.321019654987735,0.105965344470672,NA,NA,NA,NA
"50",0.321019654987735,0.105965344470672,NA,NA,NA,NA
"51",0.321019654987735,0.105965344470672,NA,NA,NA,NA
"52",0.320990658929044,0.105957899509648,NA,NA,NA,NA
"53",0.309581643830967,0.104859563777733,NA,NA,NA,NA
"54",0.294490344153158,0.102531521079159,NA,NA,NA,NA
"55",0.294490344153158,0.102531521079159,NA,NA,NA,NA
"56",0.283643793817985,0.101460448136782,NA,NA,NA,NA
"57",0.283643793817985,0.101460448136782,NA,NA,NA,NA
"58",0.283643793817985,0.101460448136782,NA,NA,NA,NA
"59",0.283643793817985,0.101460448136782,NA,NA,NA,NA
"60",0.283643793817985,0.101460448136782,NA,NA,NA,NA
"61",0.272797243482812,0.100331325276781,NA,NA,NA,NA
"62",0.250990343092526,0.0978165463877432,NA,NA,NA,NA
"63",0.250990343092526,0.0978165463877432,NA,NA,NA,NA
"64",0.250990343092526,0.0978165463877432,NA,NA,NA,NA
"65",0.250990343092526,0.0978165463877432,NA,NA,NA,NA
"66",0.249268749152901,0.097140089913647,NA,NA,NA,NA
"67",0.237997191663037,0.0956522974351691,NA,NA,NA,NA
"68",0.227313522309683,0.0943034309546356,NA,NA,NA,NA
"69",0.215065670764408,0.0922607196806012,NA,NA,NA,NA
"70",0.193880916297072,0.0840938372794045,NA,NA,NA,NA
"71",0.182961868150786,0.0822269196259396,NA,NA,NA,NA
"72",0.182961868150786,0.0822269196259396,NA,NA,NA,NA
"73",0.182961868150786,0.0822269196259396,NA,NA,NA,NA
"74",0.182961868150786,0.0822269196259396,NA,NA,NA,NA
"75",0.182961868150786,0.0822269196259396,NA,NA,NA,NA
"76",0.182961868150786,0.0822269196259396,NA,NA,NA,NA
"77",0.180500348478955,0.081149345604088,NA,NA,NA,NA
"78",0.180500348478955,0.081149345604088,NA,NA,NA,NA
"79",0.180500348478955,0.081149345604088,NA,NA,NA,NA
"80",0.180500348478955,0.081149345604088,NA,NA,NA,NA
"81",0.180500348478955,0.081149345604088,NA,NA,NA,NA
"82",0.180500348478955,0.081149345604088,NA,NA,NA,NA
"83",0.180500348478955,0.081149345604088,NA,NA,NA,NA
"84",0.170921727758043,0.0797132649977511,NA,NA,NA,NA
"85",0.16825249693368,0.0784762116169498,NA,NA,NA,NA
"86",0.16825249693368,0.0784762116169498,NA,NA,NA,NA
"87",0.16825249693368,0.0784762116169498,NA,NA,NA,NA
"88",0.157733898650418,0.0765171468306746,NA,NA,NA,NA
"89",0.157733898650418,0.0765171468306746,NA,NA,NA,NA
"90",0.157733898650418,0.0765171468306746,NA,NA,NA,NA
"91",0.157733898650418,0.0765171468306746,NA,NA,NA,NA
"92",0.157733898650418,0.0765171468306746,NA,NA,NA,NA
"93",0.148155277929506,0.0748766799454229,NA,NA,NA,NA
"94",0.148155277929506,0.0748766799454229,NA,NA,NA,NA
"95",0.148155277929506,0.0748766799454229,NA,NA,NA,NA
"96",0.148155277929506,0.0748766799454229,NA,NA,NA,NA
"97",0.148155277929506,0.0748766799454229,NA,NA,NA,NA
"98",0.138576657208594,0.0731495936885591,NA,NA,NA,NA
"99",0.138576657208594,0.0731495936885591,NA,NA,NA,NA
"100",0.138576657208594,0.0731495936885591,NA,NA,NA,NA
