"","ego","ego.sd","pre_value","pre_value.sd","Tego","Tego.sd"
"1",1.43552851632373,0.088861501963428,NA,NA,NA,NA
"2",48.5454842836028,8.34720712166634,NA,NA,NA,NA
"3",48.710228470169,8.16150537154131,NA,NA,NA,NA
"4",41.2237689456141,7.33119585431449,NA,NA,NA,NA
"5",42.7754661881113,8.43564335147695,NA,NA,NA,NA
"6",41.8087248034969,8.34324925634168,NA,NA,NA,NA
"7",38.7739350110557,7.39972101775683,NA,NA,NA,NA
"8",42.3434075489027,7.6029407253092,NA,NA,NA,NA
"9",38.3712020154542,8.02284897730113,NA,NA,NA,NA
"10",29.4473607011241,6.5094266957015,NA,NA,NA,NA
"11",29.6819347262778,5.54770955829172,NA,NA,NA,NA
"12",25.1480801721662,5.06596313102505,NA,NA,NA,NA
"13",25.4360971066608,5.50830486592474,NA,NA,NA,NA
"14",23.6415832541848,5.24635138109469,NA,NA,NA,NA
"15",24.2350348982008,5.61088040568795,NA,NA,NA,NA
"16",25.8606310447396,5.67655014301475,NA,NA,NA,NA
"17",21.694802668916,5.35137675326549,NA,NA,NA,NA
"18",20.8522640184663,5.2646414897009,NA,NA,NA,NA
"19",22.4938470668011,5.57601015459156,NA,NA,NA,NA
"20",19.0004387673074,5.00262061823542,NA,NA,NA,NA
"21",19.3284142788967,5.05055729070617,NA,NA,NA,NA
"22",23.3826193434277,5.59222720384484,NA,NA,NA,NA
"23",20.9469239913897,5.17152457401268,NA,NA,NA,NA
"24",15.5490505741605,4.23702133326301,NA,NA,NA,NA
"25",18.0737466497804,5.17508215594495,NA,NA,NA,NA
"26",18.2338574507657,5.02192325316785,NA,NA,NA,NA
"27",14.9857973571847,4.63502075481976,NA,NA,NA,NA
"28",17.5848289851076,4.93445935597844,NA,NA,NA,NA
"29",17.1661145061385,5.16398887716796,NA,NA,NA,NA
"30",22.6329375375277,6.44546312148144,NA,NA,NA,NA
"31",16.0006806881713,5.01035898838364,NA,NA,NA,NA
"32",11.8840347236925,3.60930880113866,NA,NA,NA,NA
"33",15.2144508525695,4.67531321217327,NA,NA,NA,NA
"34",10.8695939500948,3.26983598210858,NA,NA,NA,NA
"35",13.4718497830307,4.33119382196583,NA,NA,NA,NA
"36",13.3675207925526,4.70898341038004,NA,NA,NA,NA
"37",11.820263357861,4.04718762754135,NA,NA,NA,NA
"38",13.0597403963482,5.12316097476826,NA,NA,NA,NA
"39",10.4706060758075,4.30868507465779,NA,NA,NA,NA
"40",11.9362019620648,4.41580424164266,NA,NA,NA,NA
