"","x","mean","lower","upper"
"gp0.p[, 1]1",0,0.0434709477107656,-0.297008657705999,0.38395055312753
"gp0.p[, 1]2",0.0050251256281407,0.0425289061977166,-0.297942291877668,0.383000104273101
"gp0.p[, 1]3",0.0100502512562814,0.0415036041014695,-0.298957592045497,0.381964800248436
"gp0.p[, 1]4",0.0150753768844221,0.0403881911655707,-0.300061115233248,0.380837497564389
"gp0.p[, 1]5",0.0201005025125628,0.0391753182031693,-0.301259865547983,0.379610501954321
"gp0.p[, 1]6",0.0251256281407035,0.0378571093122087,-0.302561313262519,0.378275531886937
"gp0.p[, 1]7",0.0301507537688442,0.0364251337768359,-0.303973412854315,0.376823680407987
"gp0.p[, 1]8",0.0351758793969849,0.0348703778768047,-0.305504619590131,0.375245375343741
"gp0.p[, 1]9",0.0402010050251256,0.0331832168716188,-0.30716390417962,0.373530337922858
"gp0.p[, 1]10",0.0452261306532663,0.0313533874771389,-0.308960764947505,0.371667539901783
"gp0.p[, 1]11",0.050251256281407,0.029369961209968,-0.310905236892968,0.369645159312904
"gp0.p[, 1]12",0.0552763819095477,0.0272213190397656,-0.313007896915776,0.367450534995307
"gp0.p[, 1]13",0.0603015075376884,0.0248951278623831,-0.315279864391488,0.365070120116254
"gp0.p[, 1]14",0.0653266331658292,0.0223783193880438,-0.317732796172506,0.362489434948594
"gp0.p[, 1]15",0.0703517587939698,0.0196570721294155,-0.320378874977959,0.35969301923679
"gp0.p[, 1]16",0.0753768844221106,0.0167167972750402,-0.323230790013446,0.356664384563526
"gp0.p[, 1]17",0.0804020100502513,0.0135421293449085,-0.326301708532136,0.353385967221953
"gp0.p[, 1]18",0.085427135678392,0.0101169226476436,-0.329605236912063,0.34983908220735
"gp0.p[, 1]19",0.0904522613065327,0.0064242546934463,-0.333155369681839,0.346003879068731
"gp0.p[, 1]20",0.0954773869346734,0.00244643786417172,-0.336966424779568,0.341859300507911
"gp0.p[, 1]21",0.100502512562814,-0.00183495919788366,-0.341052963179333,0.337383044783566
"gp0.p[, 1]22",0.105527638190955,-0.00643907884742838,-0.34542969086825,0.332551533173393
"gp0.p[, 1]23",0.110552763819095,-0.0113857285179766,-0.350111341007567,0.327339883971614
"gp0.p[, 1]24",0.115577889447236,-0.0166953196061397,-0.355112533966722,0.321721894754442
"gp0.p[, 1]25",0.120603015075377,-0.0223887889239483,-0.360447612783658,0.315670034935761
"gp0.p[, 1]26",0.125628140703518,-0.0284875002605083,-0.366130451482544,0.309155450961527
"gp0.p[, 1]27",0.130653266331658,-0.0350131233599791,-0.372174233576854,0.302147986856896
"gp0.p[, 1]28",0.135678391959799,-0.0419874873806838,-0.378591198007754,0.294616223246386
"gp0.p[, 1]29",0.14070351758794,-0.0494324056532394,-0.38539234972236,0.286527538415881
"gp0.p[, 1]30",0.14572864321608,-0.0573694683080699,-0.392587132092214,0.277848195476074
"gp0.p[, 1]31",0.150753768844221,-0.0658197990999826,-0.400183058419133,0.268543460219168
"gp0.p[, 1]32",0.155778894472362,-0.0748037725266628,-0.408185299885101,0.258577754831776
"gp0.p[, 1]33",0.160804020100503,-0.0843406871278711,-0.416596227488441,0.247914853232699
"gp0.p[, 1]34",0.165829145728643,-0.0944483906740073,-0.425414905785965,0.23651812443795
"gp0.p[, 1]35",0.170854271356784,-0.105142852820459,-0.434636536648529,0.22435083100761
"gp0.p[, 1]36",0.175879396984925,-0.116437680735011,-0.444251851757181,0.211376490287159
"gp0.p[, 1]37",0.180904522613065,-0.128343573220671,-0.454246453244371,0.19755930680303
