"","x","mean","lower","upper"
"gp0.p[, 1]1",0,-0.709390251354415,-1.22255685732748,-0.196223645381347
"gp0.p[, 1]2",0.0050251256281407,-0.719254436289347,-1.22859549653173,-0.209913376046966
"gp0.p[, 1]3",0.0100502512562814,-0.729138164277846,-1.23450698770912,-0.223769340846573
"gp0.p[, 1]4",0.0150753768844221,-0.739031285609474,-1.2402774345515,-0.237785136667449
"gp0.p[, 1]5",0.0201005025125628,-0.74892304048084,-1.24589236306307,-0.251953717898613
"gp0.p[, 1]6",0.0251256281407035,-0.758802039206165,-1.25133671356138,-0.266267364850952
"gp0.p[, 1]7",0.0301507537688442,-0.768656242500142,-1.25659483362427,-0.280717651376013
"gp0.p[, 1]8",0.0351758793969849,-0.778472941905902,-1.26165047209424,-0.295295411717564
"gp0.p[, 1]9",0.0402010050251256,-0.788238740448298,-1.26648677425969,-0.309990706636908
"gp0.p[, 1]10",0.0452261306532663,-0.797939533600917,-1.27108627834101,-0.324792788860828
"gp0.p[, 1]11",0.050251256281407,-0.807560490663859,-1.27543091341835,-0.339690067909364
"gp0.p[, 1]12",0.0552763819095477,-0.81708603665869,-1.27950199894736,-0.354670074370015
"gp0.p[, 1]13",0.0603015075376884,-0.82649983485706,-1.28328024601897,-0.369719423695152
"gp0.p[, 1]14",0.0653266331658292,-0.835784770070222,-1.28674576052993,-0.384823779610519
"gp0.p[, 1]15",0.0703517587939698,-0.844922932838327,-1.28987804844163,-0.399967817235026
"gp0.p[, 1]16",0.0753768844221106,-0.853895604670772,-1.29265602331626,-0.415135186025285
"gp0.p[, 1]17",0.0804020100502513,-0.862683244502252,-1.29505801633146,-0.430308472673042
"gp0.p[, 1]18",0.085427135678392,-0.871265476543406,-1.29706178898736,-0.445469164099451
"gp0.p[, 1]19",0.0904522613065327,-0.879621079720332,-1.29864454873298,-0.460597610707684
"gp0.p[, 1]20",0.0954773869346734,-0.887727978913592,-1.29978296775297,-0.475672990074211
"gp0.p[, 1]21",0.100502512562814,-0.895563238224926,-1.30045320517003,-0.490673271279818
"gp0.p[, 1]22",0.105527638190955,-0.90310305651868,-1.30063093293334,-0.505575180104024
"gp0.p[, 1]23",0.110552763819095,-0.910322765505015,-1.30029136567906,-0.52035416533097
"gp0.p[, 1]24",0.115577889447236,-0.917196830653546,-1.29940929486522,-0.534984366441876
"gp0.p[, 1]25",0.120603015075377,-0.923698855248907,-1.29795912749981,-0.549438582998005
"gp0.p[, 1]26",0.125628140703518,-0.929801587924423,-1.29591492979869,-0.563688246050161
"gp0.p[, 1]27",0.130653266331658,-0.935476934036183,-1.29325047612732,-0.577703391945049
"gp0.p[, 1]28",0.135678391959799,-0.940695971267858,-1.28993930359897,-0.591452638936743
"gp0.p[, 1]29",0.14070351758794,-0.945428969886488,-1.2859547727206,-0.604903167052381
"gp0.p[, 1]30",0.14572864321608,-0.949645418101358,-1.28127013449666,-0.618020701706061
"gp0.p[, 1]31",0.150753768844221,-0.953314053012086,-1.27585860442064,-0.630769501603537
"gp0.p[, 1]32",0.155778894472362,-0.956402897668361,-1.26969344380322,-0.643112351533502
"gp0.p[, 1]33",0.160804020100503,-0.958879304802446,-1.26274804890572,-0.655010560699177
"gp0.p[, 1]34",0.165829145728643,-0.960710007836798,-1.25499604836661,-0.666423967306988
"gp0.p[, 1]35",0.170854271356784,-0.961861179813108,-1.24641140942795,-0.677310950198265
