"","x","mean","lower","upper"
"gp0.p[, 1]1",0,-0.567037610017919,-1.06147514583523,-0.0726000742006104
"gp0.p[, 1]2",0.0050251256281407,-0.576902274245027,-1.06847008571037,-0.0853344627796866
"gp0.p[, 1]3",0.0100502512562814,-0.586861731945255,-1.07542716458811,-0.0982962993023979
"gp0.p[, 1]4",0.0150753768844221,-0.59690839139783,-1.08233420053803,-0.111482582257633
"gp0.p[, 1]5",0.0201005025125628,-0.607034019819632,-1.08917832544575,-0.12488971419351
"gp0.p[, 1]6",0.0251256281407035,-0.617229714825708,-1.09594596611022,-0.138513463541194
"gp0.p[, 1]7",0.0301507537688442,-0.627485875412119,-1.10262282588006,-0.152348924944179
"gp0.p[, 1]8",0.0351758793969849,-0.637792172520762,-1.10919386694941,-0.166390478092115
"gp0.p[, 1]9",0.0402010050251256,-0.648137519254548,-1.11564329344405,-0.180631745065044
"gp0.p[, 1]10",0.0452261306532663,-0.658510040821053,-1.12195453544043,-0.195065546201673
"gp0.p[, 1]11",0.050251256281407,-0.668897044293205,-1.12811023407241,-0.209683854514
"gp0.p[, 1]12",0.0552763819095477,-0.679284988287066,-1.13409222789384,-0.224477748680294
"gp0.p[, 1]13",0.0603015075376884,-0.689659452669213,-1.13988154067909,-0.239437364659339
"gp0.p[, 1]14",0.0653266331658292,-0.70000510841979,-1.1454583708586,-0.254551845980983
"gp0.p[, 1]15",0.0703517587939698,-0.710305687792034,-1.15080208280254,-0.269809292781529
"gp0.p[, 1]16",0.0753768844221106,-0.72054395492507,-1.1558912001826,-0.285196709667536
"gp0.p[, 1]17",0.0804020100502513,-0.730701677084106,-1.16070340165997,-0.300699952508245
"gp0.p[, 1]18",0.085427135678392,-0.740759596720962,-1.16521551916661,-0.316303674275316
"gp0.p[, 1]19",0.0904522613065327,-0.750697404568234,-1.16940353906748,-0.331991270068989
"gp0.p[, 1]20",0.0954773869346734,-0.760493714002397,-1.17324260651245,-0.347744821492344
"gp0.p[, 1]21",0.100502512562814,-0.770126036935044,-1.17670703330979,-0.363545040560297
"gp0.p[, 1]22",0.105527638190955,-0.779570761517145,-1.17977030967683,-0.379371213357457
"gp0.p[, 1]23",0.110552763819095,-0.788803131969083,-1.18240512024892,-0.395201143689247
"gp0.p[, 1]24",0.115577889447236,-0.79779723087929,-1.1845833647544,-0.411011097004177
