"","ego","ego.sd","PI","PI.sd","LCB","LCB.sd","EQI","EQI.sd"
"67",0.237997191663037,0.0956522974351691,0.263785354275956,0.0979582027900209,NA,NA,NA,NA
"68",0.227313522309683,0.0943034309546356,0.252938803940783,0.096699688305919,NA,NA,NA,NA
"69",0.215065670764408,0.0922607196806012,0.241664282057067,0.0952211956086468,NA,NA,NA,NA
"70",0.193880916297072,0.0840938372794045,0.241664282057067,0.0952211956086468,NA,NA,NA,NA
"71",0.182961868150786,0.0822269196259396,0.241664282057067,0.0952211956086468,NA,NA,NA,NA
"72",0.182961868150786,0.0822269196259396,0.238334896832751,0.0939400285857497,NA,NA,NA,NA
"73",0.182961868150786,0.0822269196259396,0.238334896832751,0.0939400285857497,NA,NA,NA,NA
"74",0.182961868150786,0.0822269196259396,0.22829819602747,0.0927920883668905,NA,NA,NA,NA
"75",0.182961868150786,0.0822269196259396,0.214500068799146,0.0899788771020174,NA,NA,NA,NA
"76",0.182961868150786,0.0822269196259396,0.214500068799146,0.0899788771020174,NA,NA,NA,NA
"77",0.180500348478955,0.081149345604088,0.212038549127315,0.0890298993002418,NA,NA,NA,NA
"78",0.180500348478955,0.081149345604088,0.212038549127315,0.0890298993002418,NA,NA,NA,NA
"79",0.180500348478955,0.081149345604088,0.209719754835289,0.0881315650993639,NA,NA,NA,NA
"80",0.180500348478955,0.081149345604088,0.208865839938294,0.0878073286456591,NA,NA,NA,NA
"81",0.180500348478955,0.081149345604088,0.208865839938294,0.0878073286456591,NA,NA,NA,NA
"82",0.180500348478955,0.081149345604088,0.208865839938294,0.0878073286456591,NA,NA,NA,NA
"83",0.180500348478955,0.081149345604088,0.208865839938294,0.0878073286456591,NA,NA,NA,NA
"84",0.170921727758043,0.0797132649977511,0.206196609113931,0.086732311416313,NA,NA,NA,NA
"85",0.16825249693368,0.0784762116169498,0.205360316484426,0.0864273467661647,NA,NA,NA,NA
"86",0.16825249693368,0.0784762116169498,0.19870654413021,0.0827075048513654,NA,NA,NA,NA
"87",0.16825249693368,0.0784762116169498,0.188641410880919,0.0811953973781877,NA,NA,NA,NA
"88",0.157733898650418,0.0765171468306746,0.188641410880919,0.0811953973781877,NA,NA,NA,NA
"89",0.157733898650418,0.0765171468306746,0.188641410880919,0.0811953973781877,NA,NA,NA,NA
"90",0.157733898650418,0.0765171468306746,0.188641410880919,0.0811953973781877,NA,NA,NA,NA
"91",0.157733898650418,0.0765171468306746,0.178576277631628,0.0796039950762822,NA,NA,NA,NA
"92",0.157733898650418,0.0765171468306746,0.178576277631628,0.0796039950762822,NA,NA,NA,NA
"93",0.148155277929506,0.0748766799454229,0.178576277631628,0.0796039950762822,NA,NA,NA,NA
"94",0.148155277929506,0.0748766799454229,0.178576277631628,0.0796039950762822,NA,NA,NA,NA
"95",0.148155277929506,0.0748766799454229,0.178576277631628,0.0796039950762822,NA,NA,NA,NA
"96",0.148155277929506,0.0748766799454229,0.178576277631628,0.0796039950762822,NA,NA,NA,NA
"97",0.148155277929506,0.0748766799454229,0.178576277631628,0.0796039950762822,NA,NA,NA,NA
"98",0.138576657208594,0.0731495936885591,0.178576277631628,0.0796039950762822,NA,NA,NA,NA
"99",0.138576657208594,0.0731495936885591,0.178576277631628,0.0796039950762822,NA,NA,NA,NA
"100",0.138576657208594,0.0731495936885591,0.176294517972893,0.0784849360272266,NA,NA,NA,NA
