"","ego","ego.sd","PI","PI.sd","LCB","LCB.sd","EQI","EQI.sd"
"1",1.43552851632373,0.088861501963428,1.43552851632373,0.088861501963428,NA,NA,NA,NA
"2",48.5454842836028,8.34720712166634,50.4980570219825,8.29705812018399,NA,NA,NA,NA
"3",48.710228470169,8.16150537154131,55.0817966068193,8.68348106798472,NA,NA,NA,NA
"4",41.2237689456141,7.33119585431449,46.4233878987772,8.48032212620097,NA,NA,NA,NA
"5",42.7754661881113,8.43564335147695,41.5506396121743,7.45717319089428,NA,NA,NA,NA
"6",41.8087248034969,8.34324925634168,41.0513248593155,8.03003864080404,NA,NA,NA,NA
"7",38.7739350110557,7.39972101775683,39.8378122301494,7.61071293538762,NA,NA,NA,NA
"8",42.3434075489027,7.6029407253092,31.1472362925844,6.14261337553916,NA,NA,NA,NA
"9",38.3712020154542,8.02284897730113,32.375748487795,7.0524935278875,NA,NA,NA,NA
"10",29.4473607011241,6.5094266957015,32.0723678893445,6.49503290190196,NA,NA,NA,NA
"11",29.6819347262778,5.54770955829172,27.1393608290171,5.62145733125792,NA,NA,NA,NA
"12",25.1480801721662,5.06596313102505,25.6379783901559,5.81721424682298,NA,NA,NA,NA
"13",25.4360971066608,5.50830486592474,23.001202617914,5.18426433865499,NA,NA,NA,NA
"14",23.6415832541848,5.24635138109469,22.2201984594622,5.40595249887452,NA,NA,NA,NA
"15",24.2350348982008,5.61088040568795,26.6637510374934,6.16407919589754,NA,NA,NA,NA
"16",25.8606310447396,5.67655014301475,24.0242960195985,5.95361001989702,NA,NA,NA,NA
"17",21.694802668916,5.35137675326549,20.9024514191106,4.85692868325282,NA,NA,NA,NA
"18",20.8522640184663,5.2646414897009,22.236338089416,5.8137183670244,NA,NA,NA,NA
"19",22.4938470668011,5.57601015459156,21.7009190202229,5.39509360171334,NA,NA,NA,NA
"20",19.0004387673074,5.00262061823542,22.9791017110091,6.11874737962969,NA,NA,NA,NA
"21",19.3284142788967,5.05055729070617,19.7849568850938,5.16562424670077,NA,NA,NA,NA
"22",23.3826193434277,5.59222720384484,20.4937783993213,5.66358351794321,NA,NA,NA,NA
"23",20.9469239913897,5.17152457401268,21.5679835852854,5.97333747428802,NA,NA,NA,NA
"24",15.5490505741605,4.23702133326301,16.1462342392379,4.10113640005152,NA,NA,NA,NA
"25",18.0737466497804,5.17508215594495,16.6547721750537,4.55511553008712,NA,NA,NA,NA
"26",18.2338574507657,5.02192325316785,16.3512299834048,4.8679763223828,NA,NA,NA,NA
"27",14.9857973571847,4.63502075481976,15.7722892910823,4.17299137460168,NA,NA,NA,NA
"28",17.5848289851076,4.93445935597844,14.5238929143518,4.40704244565602,NA,NA,NA,NA
"29",17.1661145061385,5.16398887716796,17.4474100500097,5.64145070846383,NA,NA,NA,NA
"30",22.6329375375277,6.44546312148144,12.7805934655421,3.94686221938818,NA,NA,NA,NA
"31",16.0006806881713,5.01035898838364,13.8778506373078,4.56395142054608,NA,NA,NA,NA
"32",11.8840347236925,3.60930880113866,12.8472776724101,4.71081764474936,NA,NA,NA,NA
"33",15.2144508525695,4.67531321217327,12.6362700075115,3.95275823496755,NA,NA,NA,NA
"34",10.8695939500948,3.26983598210858,12.2234045283354,4.06901262341326,NA,NA,NA,NA
