"","x","EI"
"1",0,0.997073337192806
"2",0.0050251256281407,1.00424833434677
"3",0.0100502512562814,1.01123454378268
"4",0.0150753768844221,1.01801930729791
"5",0.0201005025125628,1.02458960307939
"6",0.0251256281407035,1.03093204478797
"7",0.0301507537688442,1.03703288130267
"8",0.0351758793969849,1.04287799718073
"9",0.0402010050251256,1.04845291389261
"10",0.0452261306532663,1.05374279189474
"11",0.050251256281407,1.05873243360654
"12",0.0552763819095477,1.06340628736191
"13",0.0603015075376884,1.06774845240997
"14",0.0653266331658292,1.07174268504361
"15",0.0703517587939698,1.07537240593932
"16",0.0753768844221106,1.0786207087965
"17",0.0804020100502513,1.0814703703693
"18",0.085427135678392,1.0839038619894
"19",0.0904522613065327,1.0859033626838
"20",0.0954773869346734,1.0874507739973
"21",0.100502512562814,1.08852773663548
"22",0.105527638190955,1.08911564905063
"23",0.110552763819095,1.0891956880994
"24",0.115577889447236,1.08874883190839
"25",0.120603015075377,1.08775588509111
"26",0.125628140703518,1.08619750646734
"27",0.130653266331658,1.08405423944457
"28",0.135678391959799,1.08130654522915
"29",0.14070351758794,1.07793483904423
"30",0.14572864321608,1.07391952954057
"31",0.150753768844221,1.06924106159661
"32",0.155778894472362,1.06387996271392
"33",0.160804020100503,1.05781689322572
"34",0.165829145728643,1.05103270054676
"35",0.170854271356784,1.04350847770531
"36",0.175879396984925,1.03522562641018
"37",0.180904522613065,1.0261659249189
"38",0.185929648241206,1.01631160098672
"39",0.190954773869347,1.00564541019061
"40",0.195979899497487,0.994150719937188
"41",0.201005025125628,0.981811599479703
"42",0.206030150753769,0.968612916284951
"43",0.21105527638191,0.954540439108957
"44",0.21608040201005,0.93958094815788
"45",0.221105527638191,0.923722352729554
"46",0.226130653266332,0.906953816751007
"47",0.231155778894472,0.889265892647815
"48",0.236180904522613,0.870650664003002
"49",0.241206030150754,0.851101897485638
"50",0.246231155778894,0.830615204553309
"51",0.251256281407035,0.809188213457124
"52",0.256281407035176,0.786820752104233
"53",0.261306532663317,0.763515042359671
"54",0.266331658291457,0.739275906398103
"55",0.271356783919598,0.714110985745384
"56",0.276381909547739,0.688030973681354
"57",0.281407035175879,0.661049861707403
"58",0.28643216080402,0.633185200816687
"59",0.291457286432161,0.604458378340073
"60",0.296482412060302,0.574894911178483
"61",0.301507537688442,0.544524756270635
"62",0.306532663316583,0.513382639186351
"63",0.311557788944724,0.481508401777579
"64",0.316582914572864,0.448947369863983
"65",0.321608040201005,-1
"66",0.326633165829146,0.381975991998621
"67",0.331658291457286,0.347687081033937
"68",0.336683417085427,0.312954149663782
"69",0.341708542713568,0.277853018592343
"70",0.346733668341709,0.242464701509915
"71",0.351758793969849,0.206874936488939
"72",0.35678391959799,0.171173734037177
"73",0.361809045226131,0.135454939970065
"74",0.366834170854271,0.0998158112971285
"75",0.371859296482412,0.0643566033465839
"76",0.376884422110553,-1
"77",0.381909547738693,-1
"78",0.386934673366834,0.0399033657876383
"79",0.391959798994975,0.0736001541186924
