"","x","mean","lower","upper"
"gp0.p[, 1]1",0,0.178392013164287,0.00224026482000034,0.354543761508573
"gp0.p[, 1]2",0.0050251256281407,0.17789186263925,0.0017638435971904,0.35401988168131
"gp0.p[, 1]3",0.0100502512562814,0.177367542793405,0.00126581491982034,0.35346927066699
"gp0.p[, 1]4",0.0150753768844221,0.176818070097912,0.000745458970541957,0.352890681225283
"gp0.p[, 1]5",0.0201005025125628,0.176242436540742,0.00020205688641517,0.352282816195068
"gp0.p[, 1]6",0.0251256281407035,0.175639610515149,-0.00036510612263746,0.351644327152936
"gp0.p[, 1]7",0.0301507537688442,0.175008537906037,-0.000956737290978366,0.350973813103051
"gp0.p[, 1]8",0.0351758793969849,0.174348143393368,-0.00157353242214012,0.350269819208876
"gp0.p[, 1]9",0.0402010050251256,0.173657331993179,-0.00221617159228879,0.349530835578646
"gp0.p[, 1]10",0.0452261306532663,0.172934990858117,-0.00288531440183859,0.348755296118073
"gp0.p[, 1]11",0.050251256281407,0.172179991360951,-0.00358159474356223,0.347941577465464
"gp0.p[, 1]12",0.0552763819095477,0.171391191485979,-0.0043056150543665,0.347087998026324
"gp0.p[, 1]13",0.0603015075376884,0.170567438554929,-0.00505794001679999,0.346192817126659
"gp0.p[, 1]14",0.0653266331658292,0.16970757231554,-0.00583908967534677,0.345254234306426
"gp0.p[, 1]15",0.0703517587939698,0.168810428422755,-0.00664953193165754,0.344270388777168
"gp0.p[, 1]16",0.0753768844221106,0.167874842344227,-0.00748967438210213,0.343239359070557
"gp0.p[, 1]17",0.0804020100502513,0.166899653723603,-0.00835985546041526,0.342159162907622
"gp0.p[, 1]18",0.085427135678392,0.165883711236938,-0.00926033484778535,0.341027757321662
"gp0.p[, 1]19",0.0904522613065327,0.164825877979427,-0.0101912831125253,0.339843039071379
"gp0.p[, 1]20",0.0954773869346734,0.163725037421548,-0.0111527705415037,0.3386028453846
"gp0.p[, 1]21",0.100502512562814,0.162580099975588,-0.0121447551258349,0.337304955077012
"gp0.p[, 1]22",0.105527638190955,0.161390010215413,-0.0131670696639695,0.335947090094796
"gp0.p[, 1]23",0.110552763819095,0.160153754794182,-0.0142194079463279,0.334526917534692
"gp0.p[, 1]24",0.115577889447236,0.158870371106524,-0.0153013099870301,0.333042052200078
"gp0.p[, 1]25",0.120603015075377,0.157538956743411,-0.0164121462701379,0.331490059756959
"gp0.p[, 1]26",0.125628140703518,0.156158679789585,-0.017551100980196,0.329868460559366
"gp0.p[, 1]27",0.130653266331658,0.154728790014905,-0.0187171541897931,0.328174734219604
"gp0.p[, 1]28",0.135678391959799,0.153248631012279,-0.0199090629804203,0.326406325004979
