"","x","mean","lower","upper"
"gp0.p[, 1]1",0,0.203206761060845,0.0410617655741483,0.365351756547541
"gp0.p[, 1]2",0.0050251256281407,0.20307056577231,0.0409272535222676,0.365213878022353
"gp0.p[, 1]3",0.0100502512562814,0.202924461877209,0.0407830968668888,0.36506582688753
"gp0.p[, 1]4",0.0150753768844221,0.202767776071186,0.0406286626472677,0.364906889495105
"gp0.p[, 1]5",0.0201005025125628,0.202599794262217,0.0404632830840447,0.364736305440389
"gp0.p[, 1]6",0.0251256281407035,0.202419759638648,0.0402862544944822,0.364553264782813
"gp0.p[, 1]7",0.0301507537688442,0.202226870709329,0.0400968362934808,0.364356905125177
"gp0.p[, 1]8",0.0351758793969849,0.202020279324773,0.0398942501033678,0.364146308546178
"gp0.p[, 1]9",0.0402010050251256,0.20179908868987,0.0396776789985751,0.363920498381165
"gp0.p[, 1]10",0.0452261306532663,0.201562351380473,0.0394462669147532,0.363678435846192
"gp0.p[, 1]11",0.050251256281407,0.201309067378147,0.0391991182556269,0.363419016500667
"gp0.p[, 1]12",0.0552763819095477,0.201038182139591,0.0389352977350067,0.363141066544175
"gp0.p[, 1]13",0.0603015075376884,0.200748584719663,0.0386538304958388,0.362843338943488
"gp0.p[, 1]14",0.0653266331658292,0.200439105969659,0.0383537025530313,0.362524509386287
"gp0.p[, 1]15",0.0703517587939698,0.200108516835447,0.0380338616120332,0.362183172058861
"gp0.p[, 1]16",0.0753768844221106,0.199755526783362,0.0376932183207945,0.361817835245929
"gp0.p[, 1]17",0.0804020100502513,0.199378782385335,0.0373306480187871,0.361426916751884
"gp0.p[, 1]18",0.085427135678392,0.198976866098702,0.0369449930532327,0.361008739144171
"gp0.p[, 1]19",0.0904522613065327,0.198548295280409,0.0365350657395536,0.360561524821265
"gp0.p[, 1]20",0.0954773869346734,0.198091521480087,0.036099652050323,0.360083390909851
"gp0.p[, 1]21",0.100502512562814,0.197604930061535,0.0356375161246253,0.359572343998444
"gp0.p[, 1]22",0.105527638190955,0.197086840207758,0.035147405697714,0.359026274717803
"gp0.p[, 1]23",0.110552763819095,0.196535505370705,0.0346280585591246,0.358442952182285
"gp0.p[, 1]24",0.115577889447236,0.195949114233371,0.034078210155925,0.357820018310816
"gp0.p[, 1]25",0.120603015075377,0.195325792258972,0.0334966024664766,0.357154982051468
"gp0.p[, 1]26",0.125628140703518,0.194663603909422,0.0328819942788656,0.356445213539979
"gp0.p[, 1]27",0.130653266331658,0.193960555623445,0.0322331730169333,0.355687938229957
"gp0.p[, 1]28",0.135678391959799,0.193214599653322,0.0315489682654695,0.354880231041173
"gp0.p[, 1]29",0.14070351758794,0.192423638868452,0.0308282671544788,0.354019010582425
"gp0.p[, 1]30",0.14572864321608,0.191585532643702,0.0300700317703272,0.353101033517077
"gp0.p[, 1]31",0.150753768844221,0.190698103960825,0.029273318768828,0.352122889152822
"gp0.p[, 1]32",0.155778894472362,0.189759147862103,0.0284373013716996,0.351080994352506
"gp0.p[, 1]33",0.160804020100503,0.18876644140672,0.027561293933092,0.349971588880347
"gp0.p[, 1]34",0.165829145728643,0.187717755292205,0.0266447792667307,0.34879073131768
"gp0.p[, 1]35",0.170854271356784,0.186610867315507,0.0256874389263662,0.347534295704649
"gp0.p[, 1]36",0.175879396984925,0.185443577860778,0.0246891866322838,0.346197969089272
"gp0.p[, 1]37",0.180904522613065,0.184213727613718,0.0236502050342445,0.344777250193191
"gp0.p[, 1]38",0.185929648241206,0.182919217715109,0.0225709859959517,0.343267449434267
"gp0.p[, 1]39",0.190954773869347,0.181558032578882,0.0214523745775159,0.341663690580249
"gp0.p[, 1]40",0.195979899497487,0.180128265612431,0.0202956168798838,0.339960914344979
"gp0.p[, 1]41",0.201005025125628,0.178628148088693,0.0191024118982518,0.338153884279134
"gp0.p[, 1]42",0.206030150753769,0.177056081430389,0.0178749675094576,0.33623719535132
"gp0.p[, 1]43",0.21105527638191,0.175410673176447,0.0166160606905495,0.334205285662344
"gp0.p[, 1]44",0.21608040201005,0.173690776908451,0.0153291020313866,0.332052451785515
"gp0.p[, 1]45",0.221105527638191,0.171895536420554,0.0140182045623833,0.329772868278724
"gp0.p[, 1]46",0.226130653266332,0.170024434418874,0.012688256868405,0.327360611969342
"gp0.p[, 1]47",0.231155778894472,0.168077346035299,0.0113450004002842,0.324809691670313
"gp0.p[, 1]48",0.236180904522613,0.166054597434877,0.00999511082525639,0.322114084044497
"gp0.p[, 1]49",0.241206030150754,0.16395702978456,0.00864628317543936,0.31926777639368
"gp0.p[, 1]50",0.246231155778894,0.161786068832691,0.00730732045779128,0.316264817207592
"gp0.p[, 1]51",0.251256281407035,0.159543800321898,0.0059882252780265,0.31309937536577
"gp0.p[, 1]52",0.256281407035176,0.157233051421207,0.00470029390281065,0.309765808939603
"gp0.p[, 1]53",0.261306532663317,0.154857478314344,0.00345621203698426,0.306258744591703
"gp0.p[, 1]54",0.266331658291457,0.152421660017981,0.0022701514230975,0.302573168612865
"gp0.p[, 1]55",0.271356783919598,0.149931198423529,0.00115786617639482,0.298704530670663
"gp0.p[, 1]56",0.276381909547739,0.147392824455916,0.000136787546448025,0.294648861365383
"gp0.p[, 1]57",0.281407035175879,0.144814510119113,-0.000773884456576696,0.290402904694803
"gp0.p[, 1]58",0.28643216080402,0.142205586046896,-0.00155309442137133,0.285964266515163
"gp0.p[, 1]59",0.291457286432161,0.139576863993841,-0.00217785205874124,0.281331580046423
"gp0.p[, 1]60",0.296482412060302,0.136940763480521,-0.0026231624385524,0.276504689399595
"gp0.p[, 1]61",0.301507537688442,0.13431144154206,-0.0028619689112776,0.271484851995399
"gp0.p[, 1]62",0.306532663316583,0.131704924213701,-0.00286511216088958,0.266274960588292
"gp0.p[, 1]63",0.311557788944724,0.129139238012741,-0.00260130937261996,0.260879785398102
"gp0.p[, 1]64",0.316582914572864,0.126634539233865,-0.00203715810349761,0.255306236571228
"gp0.p[, 1]65",0.321608040201005,0.124213238354095,-0.00113717012291643,0.249563646831106
"gp0.p[, 1]66",0.326633165829146,0.121900116232222,0.000136158747039275,0.243664073717405
"gp0.p[, 1]67",0.331658291457286,0.119722428072051,0.00182223590681448,0.237622620237287
"gp0.p[, 1]68",0.336683417085427,0.117709990283396,0.00396220852680006,0.231457772039991
"gp0.p[, 1]69",0.341708542713568,0.115895244401875,0.00659874044701846,0.225191748356731
"gp0.p[, 1]70",0.346733668341709,0.114313291097789,0.00977571929497525,0.218850862900602
"gp0.p[, 1]71",0.351758793969849,0.113001885992922,0.0135378823060111,0.212465889679832
"gp0.p[, 1]72",0.35678391959799,0.112001387485742,0.0179303477321805,0.206072427239303
"gp0.p[, 1]73",0.361809045226131,0.111354645030622,0.0229980368219195,0.199711253239324
"gp0.p[, 1]74",0.366834170854271,0.111106814291692,0.0287849689724715,0.193428659610912
"gp0.p[, 1]75",0.371859296482412,0.111305083258609,0.0353334094483375,0.18727675706888
"gp0.p[, 1]76",0.376884422110553,0.111998290726704,0.0426828442503508,0.181313737203056
"gp0.p[, 1]77",0.381909547738693,0.113236415458553,0.050868748497914,0.175604082419192
