"","x","mean","lower","upper"
"gp0.p[, 1]1",0,-1.10685436360261,-1.62032981518701,-0.593378912018209
"gp0.p[, 1]2",0.0050251256281407,-1.11402936075658,-1.62108346699332,-0.606975254519831
"gp0.p[, 1]3",0.0100502512562814,-1.12101557019249,-1.6215086022298,-0.620522538155173
"gp0.p[, 1]4",0.0150753768844221,-1.12780033370772,-1.62159215914174,-0.634008508273688
"gp0.p[, 1]5",0.0201005025125628,-1.13437062948919,-1.62132087461344,-0.647420384364944
"gp0.p[, 1]6",0.0251256281407035,-1.14071307119778,-1.62068129351179,-0.660744848883769
"gp0.p[, 1]7",0.0301507537688442,-1.14681390771248,-1.61965977904262,-0.673968036382331
"gp0.p[, 1]8",0.0351758793969849,-1.15265902359054,-1.6182425241772,-0.687075523003871
"gp0.p[, 1]9",0.0402010050251256,-1.15823394030242,-1.61641556420795,-0.700052316396879
"gp0.p[, 1]10",0.0452261306532663,-1.16352381830455,-1.61416479049557,-0.712882846113522
"gp0.p[, 1]11",0.050251256281407,-1.16851346001635,-1.61147596547175,-0.725550954560936
"gp0.p[, 1]12",0.0552763819095477,-1.17318731377172,-1.60833473896404,-0.738039888579395
"gp0.p[, 1]13",0.0603015075376884,-1.17752947881978,-1.60472666591237,-0.750332291727188
"gp0.p[, 1]14",0.0653266331658292,-1.18152371145341,-1.60063722554881,-0.762410197358012
"gp0.p[, 1]15",0.0703517587939698,-1.18515343234912,-1.59605184211491,-0.774255022583334
"gp0.p[, 1]16",0.0753768844221106,-1.18840173520631,-1.5909559071935,-0.785847563219116
"gp0.p[, 1]17",0.0804020100502513,-1.19125139677911,-1.58533480373438,-0.797167989823837
"gp0.p[, 1]18",0.085427135678392,-1.1936848883992,-1.57917393185581,-0.808195844942593
"gp0.p[, 1]19",0.0904522613065327,-1.1956843890936,-1.57245873650637,-0.818910041680838
"gp0.p[, 1]20",0.0954773869346734,-1.19723180040711,-1.565174737074,-0.82928886374021
"gp0.p[, 1]21",0.100502512562814,-1.19830876304529,-1.55730755903166,-0.839309967058916
"gp0.p[, 1]22",0.105527638190955,-1.19889667546043,-1.54884296771128,-0.848950383209578
"gp0.p[, 1]23",0.110552763819095,-1.1989767145092,-1.53976690429988,-0.858186524718515
"gp0.p[, 1]24",0.115577889447236,-1.1985298583182,-1.53006552415363,-0.86699419248276
"gp0.p[, 1]25",0.120603015075377,-1.19753691150092,-1.51972523752801,-0.875348585473827
"gp0.p[, 1]26",0.125628140703518,-1.19597853287714,-1.5087327528231,-0.883224312931191
"gp0.p[, 1]27",0.130653266331658,-1.19383526585437,-1.49707512244544,-0.890595409263295
"gp0.p[, 1]28",0.135678391959799,-1.19108757163895,-1.48473979138799,-0.897435351889914
"gp0.p[, 1]29",0.14070351758794,-1.18771586545403,-1.47171464863123,-0.903717082276839
"gp0.p[, 1]30",0.14572864321608,-1.18370055595038,-1.45798808146837,-0.909413030432382
"gp0.p[, 1]31",0.150753768844221,-1.17902208800641,-1.44354903285773,-0.914495143155088
"gp0.p[, 1]32",0.155778894472362,-1.17366098912372,-1.4283870619041,-0.918934916343339
"gp0.p[, 1]33",0.160804020100503,-1.16759791963552,-1.41249240757027,-0.922703431700781
"gp0.p[, 1]34",0.165829145728643,-1.16081372695656,-1.39585605571692,-0.925771398196201
"gp0.p[, 1]35",0.170854271356784,-1.15328950411511,-1.37846980956686,-0.928109198663363
"gp0.p[, 1]36",0.175879396984925,-1.14500665281998,-1.36032636368486,-0.929686941955101
"gp0.p[, 1]37",0.180904522613065,-1.1359469513287,-1.34141938156023,-0.930474521097173
"gp0.p[, 1]38",0.185929648241206,-1.12609262739653,-1.32174357687246,-0.930441677920599
"gp0.p[, 1]39",0.190954773869347,-1.11542643660041,-1.30129479851351,-0.929558074687314
"gp0.p[, 1]40",0.195979899497487,-1.10393174634699,-1.28007011943184,-0.927793373262139
"gp0.p[, 1]41",0.201005025125628,-1.09159262588951,-1.25806792935415,-0.925117322424859
"gp0.p[, 1]42",0.206030150753769,-1.07839394269475,-1.23528803143051,-0.921499853959003
"gp0.p[, 1]43",0.21105527638191,-1.06432146551876,-1.21173174283923,-0.916911188198286
"gp0.p[, 1]44",0.21608040201005,-1.04936197456768,-1.18740199937911,-0.911321949756252
"gp0.p[, 1]45",0.221105527638191,-1.03350337913936,-1.16230346407117,-0.904703294207544
"gp0.p[, 1]46",0.226130653266332,-1.01673484316081,-1.13644263979506,-0.897027046526562
"gp0.p[, 1]47",0.231155778894472,-0.999046919057618,-1.1098279860005,-0.888265852114741
"gp0.p[, 1]48",0.236180904522613,-0.980431690412805,-1.08247003957557,-0.878393341250045
"gp0.p[, 1]49",0.241206030150754,-0.960882923895441,-1.05438154003876,-0.867384307752125
"gp0.p[, 1]50",0.246231155778894,-0.940396230963112,-1.02557755938678,-0.855214902539441
"gp0.p[, 1]51",0.251256281407035,-0.918969239866927,-0.996075637235896,-0.841862842497958
"gp0.p[, 1]52",0.256281407035176,-0.896601778514037,-0.965895922459084,-0.827307634568989
"gp0.p[, 1]53",0.261306532663317,-0.873296068769474,-0.935061323563452,-0.811530813975497
"gp0.p[, 1]54",0.266331658291457,-0.849056932807907,-0.903597672011937,-0.794516193603876
"gp0.p[, 1]55",0.271356783919598,-0.823892012155187,-0.871533906471526,-0.776250117838849
"gp0.p[, 1]56",0.276381909547739,-0.797812000091157,-0.838902293525759,-0.756721706656556
