"","x","mean","lower","upper"
"gp0.p[, 1]1",0,-0.671673286930095,-1.18072594794514,-0.162620625915047
"gp0.p[, 1]2",0.0050251256281407,-0.681480868713998,-1.18719655182203,-0.175765185605966
"gp0.p[, 1]3",0.0100502512562814,-0.691318671643695,-1.19356195166847,-0.189075391618922
"gp0.p[, 1]4",0.0150753768844221,-0.701177081791127,-1.19980858790489,-0.202545575677362
"gp0.p[, 1]5",0.0201005025125628,-0.711045886193106,-1.20592229164259,-0.216169480743618
"gp0.p[, 1]6",0.0251256281407035,-0.720914252644084,-1.21188827340385,-0.229940231884318
"gp0.p[, 1]7",0.0301507537688442,-0.730770709502208,-1.21769111261926,-0.243850306385154
"gp0.p[, 1]8",0.0351758793969849,-0.740603125577655,-1.2233147480102,-0.257891503145107
"gp0.p[, 1]9",0.0402010050251256,-0.750398690179621,-1.22874246897265,-0.272054911386588
"gp0.p[, 1]10",0.0452261306532663,-0.760143893406219,-1.2339569080876,-0.28633087872484
"gp0.p[, 1]11",0.050251256281407,-0.769824506770125,-1.23894003489261,-0.300708978647639
"gp0.p[, 1]12",0.0552763819095477,-0.779425564261974,-1.2436731510593,-0.315177977464648
"gp0.p[, 1]13",0.0603015075376884,-0.788931343963376,-1.24813688713184,-0.329725800794909
"gp0.p[, 1]14",0.0653266331658292,-0.798325350332106,-1.25231120099321,-0.344339499670997
"gp0.p[, 1]15",0.0703517587939698,-0.807590297293359,-1.2561753782375,-0.359005216349215
"gp0.p[, 1]16",0.0753768844221106,-0.816708092283323,-1.25970803463948,-0.373708149927163
"gp0.p[, 1]17",0.0804020100502513,-0.825659821404408,-1.26288712092584,-0.388432521882973
"gp0.p[, 1]18",0.085427135678392,-0.834425735865638,-1.26568993006664,-0.403161541664632
"gp0.p[, 1]19",0.0904522613065327,-0.842985239896857,-1.26809310732046,-0.417877372473257
"gp0.p[, 1]20",0.0954773869346734,-0.851316880341632,-1.27007266328238,-0.432561097400884
"gp0.p[, 1]21",0.100502512562814,-0.859398338151151,-1.27160399020071,-0.447192686101594
"gp0.p[, 1]22",0.105527638190955,-0.867206422020026,-1.27266188184548,-0.461750962194571
"gp0.p[, 1]23",0.110552763819095,-0.874717064424876,-1.27322055723056,-0.476213571619191
"gp0.p[, 1]24",0.115577889447236,-0.881905320347929,-1.27325368851023,-0.490556952185631
"gp0.p[, 1]25",0.120603015075377,-0.888745368990694,-1.2727344333916,-0.504756304589785
"gp0.p[, 1]26",0.125628140703518,-0.895210518807185,-1.27163547242557,-0.518785565188796
"gp0.p[, 1]27",0.130653266331658,-0.901273216212319,-1.26992905156126,-0.532617380863376
"gp0.p[, 1]28",0.135678391959799,-0.90690505834895,-1.26758703037255,-0.546223086325353
"gp0.p[, 1]29",0.14070351758794,-0.912076810326861,-1.26458093638967,-0.55957268426405
"gp0.p[, 1]30",0.14572864321608,-0.916758427378839,-1.26088202599469,-0.57263482876299
"gp0.p[, 1]31",0.150753768844221,-0.920919082412935,-1.25646135236616,-0.585376812459715
"gp0.p[, 1]32",0.155778894472362,-0.924527199476292,-1.25128984098658,-0.597764557966005
"gp0.p[, 1]33",0.160804020100503,-0.927550493684596,-1.24533837325504,-0.609762614114156
"gp0.p[, 1]34",0.165829145728643,-0.929956018212508,-1.23857787877775,-0.621334157647268
"gp0.p[, 1]35",0.170854271356784,-0.931710218984426,-1.23097943694072,-0.632441001028134
"gp0.p[, 1]36",0.175879396984925,-0.932778997751835,-1.22251438840114,-0.64304360710253
