"","pre_value","pre_value.sd","ego","ego.sd"
"1",0.1952952707,0.0151156528860866,0.1952952707,0.0151156528860866
"2",0.17219016895,0.012890587760665,0.1634389,0.0129529093306807
"3",0.14774627925,0.0112862245886687,0.1454395038,0.0135574773583607
"4",0.1341968754,0.0120948201826118,0.1248556937,0.012646861436527
"5",0.11670353335,0.010741423991393,0.1065501463,0.0113456413772867
"6",0.10688804475,0.010319448888786,0.09315524775,0.011083288160884
"7",0.09476028085,0.00960186391630048,0.0769504842,0.0104730258088851
"8",0.0835182294,0.00952921373898193,0.06567835245,0.00925018767554366
"9",0.07682148825,0.0087990113632892,0.058666935,0.00893391444705843
"10",0.0721526479,0.00870573446408963,0.04969456795,0.00731604412292881
"11",0.06717405085,0.00850420177307883,0.04346808745,0.00678275802394651
"12",0.0614321706,0.00827791767708536,0.03854466265,0.00642717110662348
"13",0.0574881936,0.00807982663122275,0.032240518,0.0060140984318497
"14",0.05364008595,0.00791005436760766,0.0291153007,0.00573053428009234
"15",0.04663329245,0.00745297644285371,0.023537345,0.0052792708248983
"16",0.04030034065,0.00691667447796601,0.0207788619,0.00479750029835754
"17",0.0356177066,0.00646884444582517,0.01871927385,0.00459111015115459
"18",0.0324692938,0.00626317481791188,0.01556087695,0.00410620320965425
"19",0.02954719575,0.00601328845952795,0.01423311825,0.00387212240164218
"20",0.0265454814,0.00579890281322137,0.0117972423,0.00352087073310341
"21",0.02331110065,0.00533801265184513,0.01024992875,0.00334237210482177
"22",0.02121077645,0.00506960746434308,0.0071001307,0.00284798740637325
"23",0.01904006215,0.00475265307027297,0.0053818029,0.00232510231740976
"24",0.01785656995,0.00463196699214139,0.00453196355,0.00215166055237084
"25",0.01575546645,0.00427375312439891,0.0042549866,0.00209221947112239
"26",0.0141765921,0.0040805038250353,0.0036290631,0.00192425103631678
"27",0.01362277575,0.00396881069490655,0.00335208615,0.00185491445123437
"28",0.01237987865,0.00377284589946881,0.00306565495,0.00177651127027299
"29",0.01096663115,0.00364932274310171,0.00277922375,0.00169353789614862
"30",0.01012331735,0.00348603754455821,0.0025022468,0.00161147042600298
"31",0.00856305225,0.00315251835834553,0.00193883865,0.00142312191051646
"32",0.00822355995,0.00309827356334964,0.00138488475,0.0012089733802948
"33",0.0068197667,0.00291053726828352,0.0011079078,0.00108410778216217
"34",0.00537912965,0.00257170506428252,0.0011079078,0.00108410778216217
"35",0.0042522134,0.00222807129815605,0.0011079078,0.00108410778216217
"36",0.0036953308,0.00196437832880894,0.00083093085,0.000941256896102236
"37",0.00341835385,0.00189669847794531,0.00083093085,0.000941256896102236
"38",0.00277922375,0.00169353789614862,0.00083093085,0.000941256896102236
"39",0.00249279255,0.00160528581824288,0.0005539539,0.000770481159800631
"40",0.00249279255,0.00160528581824288,0.00027697695,0.00054618650915939
"41",0.00193883865,0.00142312191051646,0.00027697695,0.00054618650915939
"42",0.0016618617,0.00132096381374002,0.00027697695,0.00054618650915939
"43",0.0011079078,0.00108410778216217,0,0
"44",0.00083093085,0.000941256896102236,0,0
"45",0.00083093085,0.000941256896102236,0,0
"46",0.00083093085,0.000941256896102236,0,0
"47",0.00083093085,0.000941256896102236,0,0
"48",0.00027697695,0.00054618650915939,0,0
"49",0,0,0,0
"50",0,0,0,0
