"","x","mean","lower","upper"
"gp0.p[, 1]1",0,-0.874365642378973,-1.35698011031745,-0.391751174440497
"gp0.p[, 1]2",0.0050251256281407,-0.883372446821876,-1.36056259679898,-0.406182296844774
"gp0.p[, 1]3",0.0100502512562814,-0.892296855290956,-1.36391045588329,-0.420683254698625
"gp0.p[, 1]4",0.0150753768844221,-0.901126917579748,-1.36701002326253,-0.435243811896967
"gp0.p[, 1]5",0.0201005025125628,-0.909850185863116,-1.36984728537035,-0.449853086355879
"gp0.p[, 1]6",0.0251256281407035,-0.918453705746795,-1.37240788397059,-0.464499527522999
"gp0.p[, 1]7",0.0301507537688442,-0.926924007817346,-1.37467712188673,-0.479170893747965
"gp0.p[, 1]8",0.0351758793969849,-0.935247099761868,-1.37663996995503,-0.493854229568706
"gp0.p[, 1]9",0.0402010050251256,-0.943408459132053,-1.37828107528835,-0.508535842975754
"gp0.p[, 1]10",0.0452261306532663,-0.951393026832821,-1.3795847709421,-0.523201282723544
"gp0.p[, 1]11",0.050251256281407,-0.959185201421685,-1.38053508707826,-0.537835315765108
"gp0.p[, 1]12",0.0552763819095477,-0.966768834311354,-1.38111576372817,-0.552421904894543
"gp0.p[, 1]13",0.0603015075376884,-0.97412722597478,-1.38131026525926,-0.5669441866903
"gp0.p[, 1]14",0.0653266331658292,-0.981243123258958,-1.38110179665622,-0.581384449861695
"gp0.p[, 1]15",0.0703517587939698,-0.98809871792139,-1.38047332173161,-0.595724114111173
"gp0.p[, 1]16",0.0753768844221106,-0.994675646511089,-1.37940758338641,-0.609943709635765
"gp0.p[, 1]17",0.0804020100502513,-1.00095499172453,-1.37788712604604,-0.624022857403016
"gp0.p[, 1]18",0.085427135678392,-1.00691728537592,-1.37589432040239,-0.637940250349457
"gp0.p[, 1]19",0.0904522613065327,-1.0125425131308,-1.37341139059816,-0.651673635663439
"gp0.p[, 1]20",0.0954773869346734,-1.01781012116188,-1.37042044399459,-0.665199798329165
"gp0.p[, 1]21",0.100502512562814,-1.02269902489707,-1.36690350366933,-0.678494546124806
"gp0.p[, 1]22",0.105527638190955,-1.02718762004061,-1.36284254379615,-0.691532696285081
"gp0.p[, 1]23",0.110552763819095,-1.03125379606052,-1.35821952806347,-0.704288064057573
"gp0.p[, 1]24",0.115577889447236,-1.03487495234806,-1.35301645129373,-0.716733453402401
"gp0.p[, 1]25",0.120603015075377,-1.03802801726859,-1.34721538443019,-0.728840650106995
"gp0.p[, 1]26",0.125628140703518,-1.04068947033711,-1.34079852306255,-0.740580417611669
"gp0.p[, 1]27",0.130653266331658,-1.04283536776711,-1.33374823966677,-0.751922495867459
"gp0.p[, 1]28",0.135678391959799,-1.04444137165709,-1.32604713973832,-0.762835603575864
"gp0.p[, 1]29",0.14070351758794,-1.04548278309593,-1.31767812200145,-0.773287444190403
"gp0.p[, 1]30",0.14572864321608,-1.04593457948614,-1.30862444287938,-0.783244716092906
"gp0.p[, 1]31",0.150753768844221,-1.0457714564028,-1.29886978541248,-0.792673127393125
"gp0.p[, 1]32",0.155778894472362,-1.04496787432568,-1.28839833281241,-0.801537415838959
"gp0.p[, 1]33",0.160804020100503,-1.04349811060329,-1.27719484683987,-0.809801374366709
"gp0.p[, 1]34",0.165829145728643,-1.04133631702948,-1.26524475119278,-0.817427882866176
"gp0.p[, 1]35",0.170854271356784,-1.03845658343682,-1.25253422008863,-0.824378946785006
"gp0.p[, 1]36",0.175879396984925,-1.03483300773546,-1.23905027222089,-0.830615743250034
"gp0.p[, 1]37",0.180904522613065,-1.03043977285254,-1.22478087026362,-0.83609867544146
"gp0.p[, 1]38",0.185929648241206,-1.02525123105441,-1.20971502609083,-0.840787436017986
"gp0.p[, 1]39",0.190954773869347,-1.01924199616325,-1.19384291186827,-0.844641080458225
"gp0.p[, 1]40",0.195979899497487,-1.01238704421021,-1.1771559771652,-0.847618111255216
"gp0.p[, 1]41",0.201005025125628,-1.00466182309948,-1.15964707222263,-0.849676573976327
"gp0.p[, 1]42",0.206030150753769,-0.996042371891924,-1.14131057750503,-0.850774166278818
"gp0.p[, 1]43",0.21105527638191,-0.986505450352858,-1.12214253965613,-0.85086836104959
"gp0.p[, 1]44",0.21608040201005,-0.976028679446437,-1.10214081398174,-0.849916544911138
"gp0.p[, 1]45",0.221105527638191,-0.964590693499263,-1.08130521360225,-0.84787617339628
"gp0.p[, 1]46",0.226130653266332,-0.952171304797886,-1.05963766546908,-0.844704944126687
"gp0.p[, 1]47",0.231155778894472,-0.938751681429404,-1.03714237355226,-0.840360989306549
"gp0.p[, 1]48",0.236180904522613,-0.924314539221284,-1.01382598972953,-0.83480308871304
"gp0.p[, 1]49",0.241206030150754,-0.908844348685812,-0.989697793338173,-0.827990904033451
"gp0.p[, 1]50",0.246231155778894,-0.892327557926816,-0.964769881171425,-0.819885234682206
"gp0.p[, 1]51",0.251256281407035,-0.874752832520934,-0.939057371281188,-0.81044829376068
"gp0.p[, 1]52",0.256281407035176,-0.856111313443748,-0.912578627055703,-0.799643999831792
"gp0.p[, 1]53",0.261306532663317,-0.836396894171712,-0.885355514359982,-0.787438273983442
"gp0.p[, 1]54",0.266331658291457,-0.815606518155133,-0.857413717989995,-0.77379931832027
"gp0.p[, 1]55",0.271356783919598,-0.793740497924852,-0.828783174141516,-0.758697821708188
"gp0.p[, 1]56",0.276381909547739,-0.77080285716641,-0.799498749910825,-0.742106964421995
"gp0.p[, 1]57",0.281407035175879,-0.746801697170367,-0.76960150061427,-0.724001893726465
"gp0.p[, 1]58",0.28643216080402,-0.721749589146205,-0.73914144344148,-0.704357734850931
"gp0.p[, 1]59",0.291457286432161,-0.69566399397026,-0.708184957609843,-0.683143030330677
"gp0.p[, 1]60",0.296482412060302,-0.668567711025399,-0.67683949406106,-0.660295927989739
"gp0.p[, 1]61",0.301507537688442,-0.640489357882089,-0.64536160046333,-0.635617115300849
"gp0.p[, 1]62",0.306532663316583,-0.611463882667232,-0.614623457660453,-0.608304307674012
