"","V1"
"1",0.192632342161416
"2",0.189618181667401
"3",0.501748030194815
"4",0.101381968126286
"5",0.0652721545119502
"6",0.0295177391754187
"7",0.00575013289747117
"8",0
"9",0.494796381886891
"10",0
"11",0.32129464534081
