"","x","mean","lower","upper"
"gp0.p[, 1]1",0,-0.604583583738028,-0.607745772003365,-0.601421395472692
"gp0.p[, 1]2",0.0050251256281407,-0.615889791675217,-0.626568650656034,-0.6052109326944
"gp0.p[, 1]3",0.0100502512562814,-0.627295076752329,-0.647744999699869,-0.60684515380479
"gp0.p[, 1]4",0.0150753768844221,-0.638787058950067,-0.668928457710667,-0.608645660189468
"gp0.p[, 1]5",0.0201005025125628,-0.650352316861235,-0.689966037623123,-0.610738596099346
"gp0.p[, 1]6",0.0251256281407035,-0.661976415152017,-0.710795361576368,-0.613157468727665
"gp0.p[, 1]7",0.0301507537688442,-0.673643928722473,-0.731370396733056,-0.61591746071189
"gp0.p[, 1]8",0.0351758793969849,-0.685338463883795,-0.751650278769294,-0.619026648998295
"gp0.p[, 1]9",0.0402010050251256,-0.697042676863583,-0.771596459870606,-0.62248889385656
"gp0.p[, 1]10",0.0452261306532663,-0.708738289945508,-0.791171737787507,-0.626304842103509
"gp0.p[, 1]11",0.050251256281407,-0.720406105546105,-0.810339853985698,-0.630472357106512
"gp0.p[, 1]12",0.0552763819095477,-0.732026018529234,-0.829065300106356,-0.634986736952111
"gp0.p[, 1]13",0.0603015075376884,-0.743577027057831,-0.847313212030404,-0.639840842085257
"gp0.p[, 1]14",0.0653266331658292,-0.755037242283013,-0.865049305146814,-0.645025179419212
"gp0.p[, 1]15",0.0703517587939698,-0.766383897172461,-0.88223983107755,-0.650527963267372
"gp0.p[, 1]16",0.0753768844221106,-0.777593354783099,-0.898851546812118,-0.65633516275408
"gp0.p[, 1]17",0.0804020100502513,-0.788641116287839,-0.914851691903168,-0.66243054067251
"gp0.p[, 1]18",0.085427135678392,-0.799501829071915,-0.930207971593285,-0.668795686550546
"gp0.p[, 1]19",0.0904522613065327,-0.810149295222094,-0.944888544857378,-0.675410045586809
"gp0.p[, 1]20",0.0954773869346734,-0.820556480740678,-0.958862016932981,-0.682250944548374
"gp0.p[, 1]21",0.100502512562814,-0.830695525826939,-0.972097436236139,-0.689293615417739
"gp0.p[, 1]22",0.105527638190955,-0.84053775658045,-0.984564295746558,-0.696511217414341
"gp0.p[, 1]23",0.110552763819095,-0.850053698494515,-0.996232539056499,-0.70387485793253
"gp0.p[, 1]24",0.115577889447236,-0.859213092123227,-1.00707257134555,-0.711353612900909
"gp0.p[, 1]25",0.120603015075377,-0.867984911322604,-1.01705527558605,-0.718914547059159
"gp0.p[, 1]26",0.125628140703518,-0.876337384485192,-1.02615203431192,-0.726522734658468
"gp0.p[, 1]27",0.130653266331658,-0.884238019208177,-1.03433475730202,-0.734141281114337
"gp0.p[, 1]28",0.135678391959799,-0.891653630857575,-1.04157591554215,-0.741731346172998
"gp0.p[, 1]29",0.14070351758794,-0.898550375515925,-1.04784858183899,-0.749252169192865
"gp0.p[, 1]30",0.14572864321608,-0.904893787827425,-1.05312647846544,-0.756661097189412
"gp0.p[, 1]31",0.150753768844221,-0.910648824283613,-1.05738403222198,-0.763913616345246
"gp0.p[, 1]32",0.155778894472362,-0.915779912523856,-1.06059643730097,-0.770963387746737
"gp0.p[, 1]33",0.160804020100503,-0.920251007258677,-1.06273972634291,-0.777762288174443
"gp0.p[, 1]34",0.165829145728643,-0.924025653460111,-1.06379085007296,-0.784260456847263
"gp0.p[, 1]35",0.170854271356784,-0.927067057502286,-1.06372776590473,-0.790406349099844
"gp0.p[, 1]36",0.175879396984925,-0.929338166977035,-1.06252953589389,-0.79614679806018
"gp0.p[, 1]37",0.180904522613065,-0.930801759954041,-1.06017643441827,-0.801427085489816
"gp0.p[, 1]38",0.185929648241206,-0.931420544502771,-1.0566500659521,-0.806191023053443
"gp0.p[, 1]39",0.190954773869347,-0.931157269344373,-1.05193349329037,-0.810381045398375
"gp0.p[, 1]40",0.195979899497487,-0.929974846556303,-1.04601137656455,-0.813938316548052
"gp0.p[, 1]41",0.201005025125628,-0.927836487310277,-1.03887012337351,-0.816802851247047
"gp0.p[, 1]42",0.206030150753769,-0.924705851686213,-1.03049805033432,-0.818913653038102
"gp0.p[, 1]43",0.21105527638191,-0.920547213670499,-1.02088555633886,-0.820208871002134
"gp0.p[, 1]44",0.21608040201005,-0.915325642517126,-1.01002530778754,-0.820625977246708
"gp0.p[, 1]45",0.221105527638191,-0.909007201724787,-0.997912436070567,-0.820101967379007
"gp0.p[, 1]46",0.226130653266332,-0.901559166962167,-0.98454474759306,-0.818573586331275
"gp0.p[, 1]47",0.231155778894472,-0.892950264358018,-0.9699229467239,-0.815977581992137
"gp0.p[, 1]48",0.236180904522613,-0.883150930661924,-0.954050872240449,-0.812250989083399
"gp0.p[, 1]49",0.241206030150754,-0.872133596876738,-0.93693574824518,-0.807331445508296
"gp0.p[, 1]50",0.246231155778894,-0.859872997064366,-0.918588451341669,-0.801157542787064
"gp0.p[, 1]51",0.251256281407035,-0.846346504133608,-0.899023797473419,-0.793669210793797
"gp0.p[, 1]52",0.256281407035176,-0.831534494532086,-0.8782608550777,-0.784808133986472
"gp0.p[, 1]53",0.261306532663317,-0.815420743884653,-0.856323297904174,-0.774518189865132
"gp0.p[, 1]54",0.266331658291457,-0.797992855748156,-0.833239825208189,-0.762745886288124
"gp0.p[, 1]55",0.271356783919598,-0.779242725787466,-0.809044709522163,-0.749440742052769
"gp0.p[, 1]56",0.276381909547739,-0.759167043821029,-0.783778611093218,-0.73455547654884
"gp0.p[, 1]57",0.281407035175879,-0.73776783633567,-0.757490007631133,-0.718045665040208
"gp0.p[, 1]58",0.28643216080402,-0.715053052231145,-0.730238212455928,-0.699867892006362
"gp0.p[, 1]59",0.291457286432161,-0.691037194724975,-0.702101107390286,-0.679973282059663
