"","x","EI"
"1",0,0.00330123612994151
"2",0.0050251256281407,0.00330273822317896
"3",0.0100502512562814,0.00330439666193288
"4",0.0150753768844221,0.0033062272183146
"5",0.0201005025125628,0.00330824719057224
"6",0.0251256281407035,0.0033104755423591
"7",0.0301507537688442,0.00331293305361839
"8",0.0351758793969849,0.00331564248390709
"9",0.0402010050251256,0.00331862874901886
"10",0.0452261306532663,0.00332191911180011
"11",0.050251256281407,0.0033255433880851
"12",0.0552763819095477,0.0033295341687021
"13",0.0603015075376884,0.0033339270585229
"14",0.0653266331658292,0.00333876093353972
"15",0.0703517587939698,0.00334407821695328
"16",0.0753768844221106,0.00334992517524229
"17",0.0804020100502513,0.00335635223515121
"18",0.085427135678392,0.00336341432247652
"19",0.0904522613065327,0.00337117122344501
"20",0.0954773869346734,0.00337968796935221
"21",0.100502512562814,0.0033890352449557
"22",0.105527638190955,0.00339928982088444
"23",0.110552763819095,0.003410535010015
"24",0.115577889447236,0.00342286114736098
"25",0.120603015075377,0.00343636609249814
"26",0.125628140703518,0.00345115575287635
"27",0.130653266331658,0.0034673446255137
"28",0.135678391959799,0.00348505635348462
"29",0.14070351758794,0.00350442429224686
"30",0.14572864321608,0.00352559207913743
"31",0.150753768844221,0.00354871419722173
"32",0.155778894472362,0.0035739565220089
"33",0.160804020100503,0.00360149683622908
"34",0.165829145728643,0.00363152529376715
"35",0.170854271356784,0.00366424480879366
"36",0.175879396984925,0.0036998713399318
"37",0.180904522613065,0.00373863403171726
"38",0.185929648241206,0.00378077516638107
"39",0.190954773869347,0.003826549867807
"40",0.195979899497487,0.00387622548604082
"41",0.201005025125628,0.00393008057457489
"42",0.206030150753769,0.00398840335338044
"43",0.21105527638191,0.00405148952786673
"44",0.21608040201005,0.0041196393071542
"45",0.221105527638191,0.00419315343380869
"46",0.226130653266332,0.00427232800108698
"47",0.231155778894472,0.00435744779246332
"48",0.236180904522613,0.00444877783155881
"49",0.241206030150754,0.00454655277862102
"50",0.246231155778894,0.0046509637527716
"51",0.251256281407035,0.00476214209820425
"52",0.256281407035176,0.00488013954889498
"53",0.261306532663317,0.00500490418263469
"54",0.266331658291457,0.00513625149505951
"55",0.271356783919598,0.00527382987337918
"56",0.276381909547739,0.00541707971572631
"57",0.281407035175879,0.00556518543699975
"58",0.28643216080402,0.00571701964219143
"59",0.291457286432161,0.00587107885682079
"60",0.296482412060302,0.00602541041433929
"61",0.301507537688442,0.00617753045892169
"62",0.306532663316583,0.0063243335945213
"63",0.311557788944724,0.00646199558880107
"64",0.316582914572864,0.00658587184948524
"65",0.321608040201005,0.00669039630225807
"66",0.326633165829146,0.00676898804455365
"67",0.331658291457286,0.00681397703906639
"68",0.336683417085427,0.00681656557071636
"69",0.341708542713568,0.00676684984054317
"70",0.346733668341709,0.00665393690264119
"71",0.351758793969849,0.00646620793355844
