"","ego","ego.sd","PI","PI.sd","LCB","LCB.sd","EQI","EQI.sd"
"1",0.150223427483171,0.0139499587905242,0.150223427483171,0.0139499587905242,0.150223427483171,0.0139499587905242,0.150223427483171,0.0139499587905242
"2",0.131091886093165,0.0105307534110213,0.132358591878212,0.0114214871730512,0.132479476478063,0.0105877393319873,0.130337328269579,0.0105692416189658
"3",0.123937358300243,0.0105974252946835,0.121784450468457,0.0116693405972403,0.129310478880027,0.010018827697943,0.120221785987375,0.010983761485425
"4",0.115231855167568,0.0115344805491684,0.110499940966882,0.012038144829621,0.127049951861434,0.0100414419183969,0.111866192150417,0.01186425729871
"5",0.110128706342963,0.0120830821880464,0.101081878596418,0.0124102380915938,0.125271958862409,0.00996277114619173,0.104985838501977,0.0124814029275724
"6",0.105074636619745,0.0123597487835217,0.0946572417925946,0.0125703150852317,0.111347586341781,0.0104072146084161,0.101256006822569,0.0126546688929213
"7",0.0983944221713374,0.0125371372229891,0.0898769129154131,0.0127619487902324,0.0908548541560494,0.0105072881418364,0.0952821426701183,0.0127426815776973
"8",0.0910963619614631,0.0127095757064943,0.08649828088512,0.0128834863402332,0.0733953897997129,0.00996345298641088,0.0885870783287139,0.0128276860773452
"9",0.0874325526574223,0.0127929645098811,0.0843438068288361,0.0129365191338941,0.0643090051176505,0.00936918343596076,0.08665570623986,0.012830523697344
"10",0.0823603171724424,0.0127323712576071,0.0832785549110225,0.0129550512540418,0.0566188621550573,0.00877897751670571,0.0808430099781947,0.0126498536255412
"11",0.0787892426427001,0.0126706194782462,0.0802391534678893,0.0128657127377607,0.0503125452442066,0.00831311782744255,0.0761644948603619,0.0126666064265602
"12",0.075092245843377,0.0127504456504379,0.0784901617813939,0.0128760782530755,0.0454349583668285,0.00815053160345474,0.0727622386869913,0.0126438782925735
"13",0.0731680074911703,0.0127380816664353,0.0779260006300147,0.0128767458080296,0.0415868769593134,0.00804135767492979,0.0717456445934947,0.0127194026013956
"14",0.0723352296065008,0.012779911885893,0.0768312264981324,0.0128378436451612,0.0348418956226989,0.00794952012134929,0.0717454543214597,0.0127193686469586
"15",0.0713958110401826,0.0127481621812866,0.0762481549786149,0.0128803231596238,0.0289338882825262,0.00764826420456577,0.0715978656255826,0.0127322665433666
"16",0.0713958110401826,0.0127481621812866,0.0745296076169336,0.012819077940517,0.0249288104374806,0.00723877964933214,0.0713958110401826,0.0127481621812866
"17",0.0713958110401826,0.0127481621812866,0.0727043780947383,0.0127463299405252,0.0216451299759001,0.0070737232268067,0.0713958110401826,0.0127481621812866
"18",0.0709633023144959,0.0126993720503682,0.0715942512561091,0.0126532010203049,0.0188043224739578,0.00688860141357054,0.0713958110401826,0.0127481621812866
"19",0.0697729929385461,0.0126294222865898,0.0711483880604958,0.0126620710717664,0.0163600244448448,0.00671787379451262,0.0713958110401826,0.0127481621812866
