"","ego","ego.sd","PI","PI.sd","LCB","LCB.sd","EQI","EQI.sd"
"14",0.0765561771223112,0.0141755124084663,0.0827515013512576,0.0147573210335407,0.147202819421566,0.0258903688203361,0.0789506659152761,0.0147037613659485
"15",0.0776191461052987,0.0150524331589947,0.0856868965934507,0.0159238168611316,0.126166212224633,0.0251683799933191,0.0747226036860562,0.0135368572599039
"16",0.0811576746383059,0.0158826427301998,0.0828611493475192,0.0153137896813613,0.095143807358637,0.0216202444700579,0.0729063553903762,0.013033842621351
"17",0.101822167533213,0.0216212012781205,0.081907301583003,0.0152951845666208,0.0826775092032333,0.020855803838303,0.0729343315755491,0.0130236519516398
"18",0.0893184321683939,0.0186593261376121,0.0997889766558219,0.0209073298517135,0.0633725212280336,0.0180362780745903,0.0733694107543421,0.0131015794061761
"19",0.0970434064474404,0.0206836328997691,0.100942259677372,0.0210258442545761,0.0423194569165687,0.0147315885720437,0.0747304961128453,0.0134545856130501
"20",0.100205943138621,0.0218280788282061,0.0969239712229375,0.0213375629972158,0.0380789118524795,0.0149910596549483,0.0743907437783558,0.0132874787725104
"21",0.0951832562186476,0.0206277959821845,0.0960780903294231,0.0212262549128006,0.0304300721475159,0.0124617980755497,0.0780654737839626,0.0145540316872733
"22",0.0769538015544982,0.0170598479431743,0.094551035815934,0.0218530389918232,0.0180248878882618,0.00930205605823574,0.0748930025413857,0.0134652141886241
"23",0.0749560503160804,0.0176465509660549,0.080655402034651,0.0188993685102891,0.013973793058916,0.00751188766369503,0.0761174854161594,0.0137448859370388
"24",0.0670878706577865,0.0170395714805631,0.0806112990127035,0.0193917528710678,0.0172198455844923,0.00971793916063798,0.0787474568977566,0.0143522708479907
"25",0.0613935103954745,0.0173730127667274,0.0733432433165871,0.0194206945554528,0.0135006163167815,0.00714538166268948,0.0770235646181431,0.0139032441435397
"26",0.0479121395232377,0.0146364918066836,0.0534204316065513,0.0147211400180563,0.0147847753208811,0.00758469658680058,0.0779161775757125,0.0140647340627748
"27",0.0355478799850181,0.0116339489504505,0.0500068875174044,0.0148907189549667,0.0156614954739957,0.00857398632437472,0.0788693651245741,0.0142370098359842
"28",0.0271069013538296,0.0106504017129837,0.0356599437460131,0.0124738009531448,0.0163386745685199,0.00884318863523082,0.0814219924961504,0.0150067626102862
"29",0.0241511116200467,0.0103612790415521,0.0305250906262309,0.0120927764407968,0.0157050579458263,0.00827293909115901,0.0813022234186147,0.0146921494119739
"30",0.0200575587335849,0.00993465244406688,0.0200317410542131,0.0101807967492714,0.0148836330631305,0.00816005943467621,0.0834722463337383,0.0153099774874003
"31",0.0119558348065392,0.00825458718753374,0.0104590419138573,0.00686234354845649,0.0130264050277263,0.00721014434607295,0.0832275034204264,0.0150248208855578
"32",0.00346623491124489,0.00300425507694207,0.00349660726932443,0.00316942016958528,0.0109173118992057,0.00665254859230117,0.0883503994729877,0.0168191485828551
"33",0.00226647277926878,0.00228430936864331,0.000986089085060182,0.000995517878808334,0.0114090910017871,0.00697334088774959,0.0862927357344057,0.015612924647405
"34",0.000404109170799881,0.000562065728942361,0.000229972869245099,0.000453496504508226,0.0112593537396068,0.00686115493150871,0.0861596494777568,0.0156686088074318
"35",0,0,0,0,0.0104177441592801,0.00662690600008347,0.0887217160101459,0.0162397039106018
"36",0,0,0,0,0.0104638696812143,0.00673898215895917,0.0942429163692974,0.0176567006128602
"37",0,0,0,0,0.0112457763564665,0.00733693619820904,0.0893000931844638,0.0164321848536589
"38",0,0,0,0,0.0107839119100769,0.00694511764663978,0.0930939556270593,0.0174038517545981
"39",0,0,0,0,0.00972983910646958,0.00666377488254984,0.0918530856042342,0.0172983038457358
"40",0,0,0,0,0.00993694573229494,0.00680526646646814,0.0957666536441571,0.0186169735469216
"41",0,0,0,0,0.00898498225098336,0.00650174306529728,0.0893759801520654,0.0174137146634029
"42",0,0,0,0,0.0100422586771911,0.00689760725430597,0.0919099446128792,0.0186317571986865
"43",0,0,0,0,0.00891619154986793,0.0064932737054076,0.0884791248293766,0.0180768061752742
"44",0,0,0,0,0.0105278464246084,0.00782496932418908,0.0917292105755681,0.0189852350184849
"45",0,0,0,0,0.0103984765815757,0.0079295434891034,0.0899532435487813,0.0189893439695151
"46",0,0,0,0,0.00954258445899777,0.00800253690470459,0.0855804715250159,0.018444787676777
"47",0,0,0,0,0.0102082347077784,0.00765408955320806,0.0873021997978168,0.0191564762264589
"48",0,0,0,0,0.00920542051027864,0.00759146303019354,0.0884577485197382,0.0197918982487054
"49",0,0,0,0,0.00995126219109447,0.00781260146112477,0.0877679752416325,0.0194548713262099
"50",0,0,0,0,0.00867677274788301,0.0075776454026953,0.0903025895254912,0.0200101215788047
