"","x","mean","lower","upper"
"gp0.p[, 1]1",0,0.360165474124467,0.207285724398072,0.513045223850861
"gp0.p[, 1]2",0.0050251256281407,0.360925528426325,0.208091015848002,0.513760041004648
"gp0.p[, 1]3",0.0100502512562814,0.361729558491528,0.208946200957264,0.514512916025792
"gp0.p[, 1]4",0.0150753768844221,0.362579621160325,0.209854067183686,0.515305175136964
"gp0.p[, 1]5",0.0201005025125628,0.363477817884985,0.210817529715232,0.516138106054739
"gp0.p[, 1]6",0.0251256281407035,0.364426289220921,0.211839634285194,0.517012944156648
"gp0.p[, 1]7",0.0301507537688442,0.365427208281553,0.212923559606384,0.517930856956721
"gp0.p[, 1]8",0.0351758793969849,0.366482773046989,0.214072619337594,0.518892926756384
"gp0.p[, 1]9",0.0402010050251256,0.367595197408413,0.215290263483126,0.519900131333701
"gp0.p[, 1]10",0.0452261306532663,0.368766700821608,0.216580079112389,0.520953322530826
"gp0.p[, 1]11",0.050251256281407,0.369999496434423,0.217945790271271,0.522053202597574
"gp0.p[, 1]12",0.0552763819095477,0.371295777544191,0.219391256940155,0.523200298148226
"gp0.p[, 1]13",0.0603015075376884,0.372657702232224,0.220920472875005,0.524394931589444
"gp0.p[, 1]14",0.0653266331658292,0.374087376013753,0.222537562147825,0.525637189879681
"gp0.p[, 1]15",0.0703517587939698,0.375586832332982,0.224246774180968,0.526926890484997
"gp0.p[, 1]16",0.0753768844221106,0.377158010724668,0.226052477046211,0.528263544403125
"gp0.p[, 1]17",0.0804020100502513,0.378802732455777,0.227959148774275,0.52964631613728
"gp0.p[, 1]18",0.085427135678392,0.380522673453725,0.229971366393543,0.531073980513908
"gp0.p[, 1]19",0.0904522613065327,0.382319334321604,0.232093792388284,0.532544876254923
"gp0.p[, 1]20",0.0954773869346734,0.384194007236015,0.234331158236769,0.53405685623526
"gp0.p[, 1]21",0.100502512562814,0.386147739520027,0.236688244658563,0.535607234381492
"gp0.p[, 1]22",0.105527638190955,0.388181293682744,0.239169858168182,0.537192729197305
"gp0.p[, 1]23",0.110552763819095,0.390295103718564,0.241780803499586,0.538809403937543
"gp0.p[, 1]24",0.115577889447236,0.392489227464017,0.244525851433008,0.540452603495026
"gp0.p[, 1]25",0.120603015075377,0.39476329481866,0.247409701523018,0.542116888114302
"gp0.p[, 1]26",0.125628140703518,0.397116451649902,0.250436939194957,0.543795964104848
"gp0.p[, 1]27",0.130653266331658,0.399547299220453,0.25361198664685,0.545482611794057
"gp0.p[, 1]28",0.135678391959799,0.402053829002674,0.256939046966444,0.547168611038905
"gp0.p[, 1]29",0.14070351758794,0.404633352777457,0.260422040849178,0.548844664705737
"gp0.p[, 1]30",0.14572864321608,0.407282427957912,0.264064535283994,0.55050032063183
"gp0.p[, 1]31",0.150753768844221,0.409996778131636,0.267869663561412,0.552123892701861
"gp0.p[, 1]32",0.155778894472362,0.412771208881538,0.271840035953918,0.553702381809158
"gp0.p[, 1]33",0.160804020100503,0.415599519026209,0.27597764042466,0.555221397627758
"gp0.p[, 1]34",0.165829145728643,0.418474407519087,0.280283732738971,0.556665082299204
"gp0.p[, 1]35",0.170854271356784,0.421387376363887,0.284758715387342,0.558016037340431
"gp0.p[, 1]36",0.175879396984925,0.424328630045121,0.289402004781412,0.55925525530883
"gp0.p[, 1]37",0.180904522613065,0.427286972140622,0.294211886260263,0.560362058020981
"gp0.p[, 1]38",0.185929648241206,0.430249699981807,0.299185356547476,0.561314043416139
"gp0.p[, 1]39",0.190954773869347,0.433202498461693,0.304317953435287,0.562087043488099
"gp0.p[, 1]40",0.195979899497487,0.43612933436561,0.309603572647201,0.562655096084018
"gp0.p[, 1]41",0.201005025125628,0.439012352921144,0.315034272051834,0.562990433790454
"gp0.p[, 1]42",0.206030150753769,0.441831778638835,0.320600063677153,0.563063493600517
"gp0.p[, 1]43",0.21105527638191,0.444565822951233,0.326288694315555,0.562842951586912
"gp0.p[, 1]44",0.21608040201005,0.44719060166379,0.332085415927792,0.562295787399788
"gp0.p[, 1]45",0.221105527638191,0.449680065816475,0.337972747560643,0.561387384072307
"gp0.p[, 1]46",0.226130653266332,0.452005950231175,0.343930231104196,0.560081669358155
"gp0.p[, 1]47",0.231155778894472,0.4541377447993,0.349934183945855,0.558341305652744
"gp0.p[, 1]48",0.236180904522613,0.456042694460792,0.355957452447114,0.556127936474471
"gp0.p[, 1]49",0.241206030150754,0.457685834855944,0.361969171192986,0.553402498518903
"gp0.p[, 1]50",0.246231155778894,0.459030071812943,0.367934534157291,0.550125609468595
"gp0.p[, 1]51",0.251256281407035,0.460036314187409,0.373814585296412,0.546258043078406
"gp0.p[, 1]52",0.256281407035176,0.460663671118045,0.379566037616497,0.541761304619592
"gp0.p[, 1]53",0.261306532663317,0.460869726530739,0.385141131397559,0.53659832166392
"gp0.p[, 1]54",0.266331658291457,0.46061090574105,0.390487543847423,0.530734267634678
"gp0.p[, 1]55",0.271356783919598,0.459842951304466,0.395548363621213,0.524137538987719
"gp0.p[, 1]56",0.276381909547739,0.458521527881916,0.400262143473392,0.51678091229044
"gp0.p[, 1]57",0.281407035175879,0.456602978865826,0.404563040584086,0.508642917147566
"gp0.p[, 1]58",0.28643216080402,0.454045260895838,0.408381041026321,0.499709480765355
"gp0.p[, 1]59",0.291457286432161,0.45080908623511,0.411642226018196,0.489975946452024
"gp0.p[, 1]60",0.296482412060302,0.446859307336099,0.414268921088123,0.479449693584075
"gp0.p[, 1]61",0.301507537688442,0.442166582864374,0.416179183908469,0.46815398182028
"gp0.p[, 1]62",0.306532663316583,0.436709370043581,0.417283568665231,0.456135171421931
"gp0.p[, 1]63",0.311557788944724,0.430476294516398,0.417469188907266,0.44348340012553
"gp0.p[, 1]64",0.316582914572864,0.423468956077356,0.4164942855865,0.430443626568213
"gp0.p[, 1]65",0.321608040201005,0.415705236726859,0.412544169118294,0.418866304335424
"gp0.p[, 1]66",0.326633165829146,0.40722310760713,0.400619959536126,0.413826255678135
"gp0.p[, 1]67",0.331658291457286,0.398083040659745,0.386414219255332,0.409751862064157
"gp0.p[, 1]68",0.336683417085427,0.388365904067786,0.37188221068044,0.404849597455133
"gp0.p[, 1]69",0.341708542713568,0.378169442813268,0.357361733425378,0.398977152201158
"gp0.p[, 1]70",0.346733668341709,0.367605218426613,0.343059061483944,0.392151375369283
"gp0.p[, 1]71",0.351758793969849,0.356795990322074,0.329155747636834,0.384436233007315
"gp0.p[, 1]72",0.35678391959799,0.345873449762575,0.315824554820772,0.375922344704377
