"","x","mean","lower","upper"
"gp0.p[, 1]1",0,0.494731361451608,0.491570023942301,0.497892698960914
"gp0.p[, 1]2",0.0050251256281407,0.494745151046899,0.483428798790265,0.506061503303533
"gp0.p[, 1]3",0.0100502512562814,0.494049443176617,0.472296266447246,0.515802619905989
"gp0.p[, 1]4",0.0150753768844221,0.492701889892184,0.460737721527437,0.524666058256932
"gp0.p[, 1]5",0.0201005025125628,0.49078102066748,0.449060837226789,0.53250120410817
"gp0.p[, 1]6",0.0251256281407035,0.488376768641833,0.437464574672853,0.539288962610813
"gp0.p[, 1]7",0.0301507537688442,0.485583578647468,0.426108426527419,0.545058730767517
"gp0.p[, 1]8",0.0351758793969849,0.482495515642308,0.415123157899466,0.54986787338515
"gp0.p[, 1]9",0.0402010050251256,0.479202909184991,0.404614766144811,0.553791052225171
"gp0.p[, 1]10",0.0452261306532663,0.47579016450217,0.394667365096822,0.556912963907517
"gp0.p[, 1]11",0.050251256281407,0.472334447479554,0.385345928035854,0.559322966923255
"gp0.p[, 1]12",0.0552763819095477,0.468905012839893,0.376699005239213,0.561111020440574
"gp0.p[, 1]13",0.0603015075376884,0.465562994564162,0.368761370651878,0.562364618476446
"gp0.p[, 1]14",0.0653266331658292,0.462361517502881,0.361556532757171,0.563166502248592
"gp0.p[, 1]15",0.0703517587939698,0.459346020956262,0.355099057639855,0.563592984272669
"gp0.p[, 1]16",0.0753768844221106,0.456554710293143,0.349396669962822,0.563712750623464
"gp0.p[, 1]17",0.0804020100502513,0.454019072679721,0.344452112895198,0.563586032464243
"gp0.p[, 1]18",0.085427135678392,0.451764408729368,0.340264759433333,0.563264058025402
"gp0.p[, 1]19",0.0904522613065327,0.449810344213073,0.33683197522815,0.562788713197996
"gp0.p[, 1]20",0.0954773869346734,0.448171295587413,0.334150237596489,0.562192353578336
"gp0.p[, 1]21",0.100502512562814,0.446856870585362,0.332216017520013,0.561497723650712
"gp0.p[, 1]22",0.105527638190955,0.445872190961261,0.331026431719072,0.560717950203449
"gp0.p[, 1]23",0.110552763819095,0.445218129096403,0.330579670829625,0.559856587363181
"gp0.p[, 1]24",0.115577889447236,0.444891453910509,0.33087520772052,0.558907700100498
"gp0.p[, 1]25",0.120603015075377,0.444884884699485,0.33191378741115,0.55785598198782
"gp0.p[, 1]26",0.125628140703518,0.445187054416707,0.333697197187042,0.556676911646372
"gp0.p[, 1]27",0.130653266331658,0.445782386804353,0.336227812645171,0.555336960963535
"gp0.p[, 1]28",0.135678391959799,0.446650894931776,0.339507912816312,0.553793877047241
"gp0.p[, 1]29",0.14070351758794,0.447767912388681,0.343538755519793,0.551997069257569
"gp0.p[, 1]30",0.14572864321608,0.449103772914054,0.348319403065401,0.549888142762708
"gp0.p[, 1]31",0.150753768844221,0.450623459956149,0.353845288753704,0.547401631158594
"gp0.p[, 1]32",0.155778894472362,0.452286254944407,0.360106516838381,0.544465993050433
"gp0.p[, 1]33",0.160804020100503,0.454045422369232,0.367085893247193,0.541004951491271
"gp0.p[, 1]34",0.165829145728643,0.455847981655277,0.374756691877825,0.536939271432729
"gp0.p[, 1]35",0.170854271356784,0.45763463093291,0.383080171674801,0.532189090191019
"gp0.p[, 1]36",0.175879396984925,0.459339906950669,0.392002871206228,0.52667694269511
"gp0.p[, 1]37",0.180904522613065,0.46089268948462,0.401453712554873,0.520331666414368
"gp0.p[, 1]38",0.185929648241206,0.462217188846933,0.41134091704791,0.513093460645956
"gp0.p[, 1]39",0.190954773869347,0.463234592880056,0.421548561592701,0.504920624167412
"gp0.p[, 1]40",0.195979899497487,0.46386559684681,0.43193176953469,0.495799424158931
"gp0.p[, 1]41",0.201005025125628,0.464034097952618,0.442304733123527,0.485763462781709
"gp0.p[, 1]42",0.206030150753769,0.463672408360182,0.452369667735295,0.47497514898507
"gp0.p[, 1]43",0.21105527638191,0.462728429497964,0.459567093767446,0.465889765228482
"gp0.p[, 1]44",0.21608040201005,0.461175095711471,0.449872482666194,0.472477708756748
"gp0.p[, 1]45",0.221105527638191,0.45901663413854,0.437287773878502,0.480745494398578
"gp0.p[, 1]46",0.226130653266332,0.456282250926795,0.42434957059307,0.488214931260519
"gp0.p[, 1]47",0.231155778894472,0.453016637181967,0.411332681882973,0.49470059248096
"gp0.p[, 1]48",0.236180904522613,0.449272751349488,0.398399801029751,0.500145701669224
"gp0.p[, 1]49",0.241206030150754,0.44510657371709,0.385672519287043,0.504540628147137
"gp0.p[, 1]50",0.246231155778894,0.440573394202382,0.373243286342718,0.507903502062046
"gp0.p[, 1]51",0.251256281407035,0.435725283832956,0.361180221578902,0.510270346087009
"gp0.p[, 1]52",0.256281407035176,0.430609472824585,0.349530583651171,0.511688361998
"gp0.p[, 1]53",0.261306532663317,0.42526741693035,0.338323909511478,0.512210924349222
"gp0.p[, 1]54",0.266331658291457,0.419734381260246,0.327574999640122,0.51189376288037
"gp0.p[, 1]55",0.271356783919598,0.414039409110534,0.317286753036831,0.510792065184237
"gp0.p[, 1]56",0.276381909547739,0.408205574184384,0.307452826809694,0.508958321559075
"gp0.p[, 1]57",0.281407035175879,0.402250439317457,0.298060100894842,0.506440777740073
"gp0.p[, 1]58",0.28643216080402,0.396186664578323,0.289090940546303,0.503282388610343
"gp0.p[, 1]59",0.291457286432161,0.390022723317835,0.280525260182637,0.499520186453032
"gp0.p[, 1]60",0.296482412060302,0.383763697140658,0.272342400173704,0.495184994107611
"gp0.p[, 1]61",0.301507537688442,0.37741213046408,0.264522833124111,0.490301427804049
"gp0.p[, 1]62",0.306532663316583,0.370968932785512,0.257049718550973,0.484888147020051
"gp0.p[, 1]63",0.311557788944724,0.36443432236321,0.249910325010983,0.478958319715438
"gp0.p[, 1]64",0.316582914572864,0.357808808992137,0.243097337080412,0.472520280903862
"gp0.p[, 1]65",0.321608040201005,0.351094216110401,0.236610061399116,0.465578370821686
"gp0.p[, 1]66",0.326633165829146,0.344294743704766,0.230455541414395,0.458133945995136
"gp0.p[, 1]67",0.331658291457286,0.33741807342429,0.224649584560843,0.450186562287737
"gp0.p[, 1]68",0.336683417085427,0.330476515912665,0.219217698355416,0.441735333469913
"gp0.p[, 1]69",0.341708542713568,0.323488197508375,0.214195923157781,0.432780471858969
"gp0.p[, 1]70",0.346733668341709,0.3164782789308,0.209631538951823,0.423325018909778
"gp0.p[, 1]71",0.351758793969849,0.309480192071342,0.20558361117669,0.413376772965994
"gp0.p[, 1]72",0.35678391959799,0.302536872139053,0.20212332602773,0.402950418250376
"gp0.p[, 1]73",0.361809045226131,0.295701950646559,0.199334048321482,0.392069852971636
"gp0.p[, 1]74",0.366834170854271,0.289040859398888,0.197311014417336,0.380770704380439
"gp0.p[, 1]75",0.371859296482412,0.282631775931074,0.196160548063089,0.36910300379906
"gp0.p[, 1]76",0.376884422110553,0.276566315694762,0.195998657263948,0.357133974125576
"gp0.p[, 1]77",0.381909547738693,0.270949844442361,0.196948833401284,0.344950855483437
"gp0.p[, 1]78",0.386934673366834,0.265901244132306,0.199138825689109,0.332663662575502
"gp0.p[, 1]79",0.391959798994975,0.261551915363254,0.202696094054865,0.320407736671643
"gp0.p[, 1]80",0.396984924623116,0.258043736500217,0.207741519548326,0.308345953452109
"gp0.p[, 1]81",0.402010050251256,0.25552562143555,0.214380656558695,0.296670586312406
"gp0.p[, 1]82",0.407035175879397,0.254148220875121,0.222690812017018,0.285605629733224
"gp0.p[, 1]83",0.412060301507538,0.254056191961733,0.232697154996393,0.275415228927073
"gp0.p[, 1]84",0.417085427135678,0.255377312865781,0.244283854499755,0.266470771231807
"gp0.p[, 1]85",0.422110552763819,0.258207536544642,0.255046237149879,0.261368835939406
"gp0.p[, 1]86",0.42713567839196,0.262591352284489,0.251582364712541,0.273600339856437
"gp0.p[, 1]87",0.4321608040201,0.26850858589645,0.247479919714166,0.289537252078734
"gp0.p[, 1]88",0.437185929648241,0.275886806924609,0.245175255873142,0.306598357976077
"gp0.p[, 1]89",0.442211055276382,0.284620160482272,0.244814640106787,0.324425680857758
"gp0.p[, 1]90",0.447236180904523,0.294583479236012,0.246404154193396,0.342762804278628
"gp0.p[, 1]91",0.452261306532663,0.305642294188404,0.24989762654739,0.361386961829418
"gp0.p[, 1]92",0.457286432160804,0.317659638729276,0.255219497028592,0.380099780429959
"gp0.p[, 1]93",0.462311557788945,0.330500360058487,0.262276611254897,0.398724108862077
"gp0.p[, 1]94",0.467336683417085,0.344033506787838,0.270965716953473,0.417101296622203
"gp0.p[, 1]95",0.472361809045226,0.358133245389759,0.281178352125176,0.435088138654343
"gp0.p[, 1]96",0.477386934673367,0.372678666390533,0.29280381734861,0.452553515432456
"gp0.p[, 1]97",0.482412060301508,0.38755276998478,0.305730633429515,0.469374906540044
"gp0.p[, 1]98",0.487437185929648,0.402640867085367,0.319846767680092,0.485434966490643
"gp0.p[, 1]99",0.492462311557789,0.417828593454078,0.335038851102488,0.500618335805668
"gp0.p[, 1]100",0.49748743718593,0.43299970986506,0.351190573307721,0.514808846422399
"gp0.p[, 1]101",0.50251256281407,0.448033849206203,0.368180422505413,0.527887275906993
"gp0.p[, 1]102",0.507537688442211,0.462804371547771,0.38587893135276,0.539729811742782
"gp0.p[, 1]103",0.512562814070352,0.477176500564924,0.404145595128868,0.55020740600098
"gp0.p[, 1]104",0.517587939698492,0.491005939893882,0.422825646417368,0.559186233370395
"gp0.p[, 1]105",0.522613065326633,0.504138207196871,0.441746898871873,0.566529515521868
"gp0.p[, 1]106",0.527638190954774,0.516408978681234,0.460716904862112,0.572101052500357
"gp0.p[, 1]107",0.532663316582915,0.527645810007088,0.479520680494296,0.575770939519881
"gp0.p[, 1]108",0.537688442211055,0.537671694128656,0.497919125557063,0.577424262700249
"gp0.p[, 1]109",0.542713567839196,0.546311036724168,0.515647478005417,0.576974595442919
"gp0.p[, 1]110",0.547738693467337,0.55339878057434,0.532408314734141,0.574389246414539
"gp0.p[, 1]111",0.552763819095477,0.558793597845419,0.54780662165912,0.569780574031718
"gp0.p[, 1]112",0.557788944723618,0.5623963014349,0.559235005565769,0.565557597304032
"gp0.p[, 1]113",0.562814070351759,0.564174272972863,0.553112747947861,0.575235797997866
"gp0.p[, 1]114",0.5678391959799,0.564177608665553,0.542895918601799,0.585459298729308
"gp0.p[, 1]115",0.57286432160804,0.562522368483019,0.531201806198553,0.593842930767486
"gp0.p[, 1]116",0.577889447236181,0.559365532740947,0.518434066863224,0.60029699861867
"gp0.p[, 1]117",0.582914572864322,0.554885954766726,0.50489427037589,0.604877639157562
"gp0.p[, 1]118",0.587939698492462,0.549270502611959,0.490846245547585,0.607694759676332
"gp0.p[, 1]119",0.592964824120603,0.54270423030044,0.476522507720926,0.608885952879954
"gp0.p[, 1]120",0.597989949748744,0.535363652900688,0.462125233941014,0.608602071860362
"gp0.p[, 1]121",0.603015075376884,0.527412389542158,0.447827284778423,0.606997494305893
"gp0.p[, 1]122",0.608040201005025,0.518998592242476,0.433773951398497,0.604223233086456
"gp0.p[, 1]123",0.613065326633166,0.510253702598481,0.420085325656972,0.60042207953999
"gp0.p[, 1]124",0.618090452261307,0.501292178396853,0.406859073059521,0.595725283734184
"gp0.p[, 1]125",0.623115577889447,0.492211912454117,0.394173406507544,0.590250418400689
"gp0.p[, 1]126",0.628140703517588,0.483095130147384,0.382090102214997,0.584100158079772
"gp0.p[, 1]127",0.633165829145729,0.474009603139526,0.370657441164052,0.577361765115
"gp0.p[, 1]128",0.638190954773869,0.465010057185408,0.359912993723857,0.57010712064696
"gp0.p[, 1]129",0.64321608040201,0.456139683628248,0.349886190992429,0.562393176264067
"gp0.p[, 1]130",0.648241206030151,0.447431688880171,0.340600644977044,0.554262732783298
"gp0.p[, 1]131",0.653266331658292,0.438910835138991,0.332076192135222,0.54574547814276
"gp0.p[, 1]132",0.658291457286432,0.430594939872266,0.324330642197605,0.536859237546928
"gp0.p[, 1]133",0.663316582914573,0.422496312027714,0.317381217535061,0.527611406520368
"gp0.p[, 1]134",0.668341708542714,0.41462311014701,0.311245668366873,0.518000551927148
"gp0.p[, 1]135",0.673366834170854,0.406980612048026,0.305943046414182,0.50801817768187
"gp0.p[, 1]136",0.678391959798995,0.399572387838608,0.301494114621789,0.497650661055427
"gp0.p[, 1]137",0.683417085427136,0.392401367947329,0.297921363627069,0.48688137226759
"gp0.p[, 1]138",0.688442211055276,0.385470795702047,0.295248596967139,0.475692994436955
"gp0.p[, 1]139",0.693467336683417,0.378785049744333,0.293500036666265,0.464070062822402
"gp0.p[, 1]140",0.698492462311558,0.372350315116651,0.292698888636633,0.452001741596668
"gp0.p[, 1]141",0.703517587939699,0.36617507296759,0.292865292344715,0.439484853590465
"gp0.p[, 1]142",0.708542713567839,0.36027036713726,0.294013558506159,0.426527175768361
"gp0.p[, 1]143",0.71356783919598,0.354649790927814,0.29614856302224,0.413151018833388
"gp0.p[, 1]144",0.718592964824121,0.349329118503231,0.299261084572445,0.399397152434017
"gp0.p[, 1]145",0.723618090452261,0.344325481798212,0.303321632489155,0.385329331107269
"gp0.p[, 1]146",0.728643216080402,0.339655964550974,0.308271380108111,0.371040548993837
"gp0.p[, 1]147",0.733668341708543,0.335335448878468,0.314003823280156,0.35666707447678
"gp0.p[, 1]148",0.738693467336683,0.331373505178559,0.32028370532556,0.342463305031558
"gp0.p[, 1]149",0.743718592964824,0.327770061236779,0.324608760249288,0.33093136222427
"gp0.p[, 1]150",0.748743718592965,0.324509668983947,0.313482795430383,0.33553654253751
"gp0.p[, 1]151",0.753768844221106,0.321557726074489,0.300471882511093,0.342643569637884
"gp0.p[, 1]152",0.758793969849246,0.318864427601283,0.288034211451352,0.349694643751214
"gp0.p[, 1]153",0.763819095477387,0.316370685496416,0.276361278478352,0.356380092514481
"gp0.p[, 1]154",0.768844221105528,0.314012671415764,0.265518541197728,0.362506801633801
"gp0.p[, 1]155",0.773869346733668,0.311725177824639,0.255526651456038,0.36792370419324
"gp0.p[, 1]156",0.778894472361809,0.309444074840279,0.246379954100877,0.372508195579681
"gp0.p[, 1]157",0.78391959798995,0.307108085793648,0.238055726326584,0.376160445260712
"gp0.p[, 1]158",0.78894472361809,0.304660060153045,0.23052053670204,0.37879958360405
"gp0.p[, 1]159",0.793969849246231,0.302047886511014,0.223735103343571,0.380360669678458
"gp0.p[, 1]160",0.798994974874372,0.299225159189045,0.217658096121095,0.380792222256996
