"","x","mean","lower","upper"
"gp0.p[, 1]1",0,0.34335658729739,0.199944396984977,0.486768777609803
"gp0.p[, 1]2",0.0050251256281407,0.343491781002417,0.200081183296399,0.486902378708435
"gp0.p[, 1]3",0.0100502512562814,0.343640473323487,0.200231813148175,0.4870491334988
"gp0.p[, 1]4",0.0150753768844221,0.343803928996356,0.200397624031929,0.487210233960782
"gp0.p[, 1]5",0.0201005025125628,0.343983519544512,0.200580075078187,0.487386964010837
"gp0.p[, 1]6",0.0251256281407035,0.344180730587663,0.200780757271024,0.487580703904302
"gp0.p[, 1]7",0.0301507537688442,0.344397169382881,0.201001404432589,0.487792934333174
"gp0.p[, 1]8",0.0351758793969849,0.344634572555742,0.201243905026235,0.488025240085248
"gp0.p[, 1]9",0.0402010050251256,0.344894813966746,0.201510314828574,0.488279313104918
"gp0.p[, 1]10",0.0452261306532663,0.345179912644332,0.201802870521871,0.488556954766793
"gp0.p[, 1]11",0.050251256281407,0.345492040699563,0.202124004258692,0.488860077140433
"gp0.p[, 1]12",0.0552763819095477,0.345833531118899,0.20247635925024,0.489190702987557
"gp0.p[, 1]13",0.0603015075376884,0.346206885310019,0.202862806428143,0.489550964191896
"gp0.p[, 1]14",0.0653266331658292,0.346614780251135,0.203286462226032,0.489943098276237
"gp0.p[, 1]15",0.0703517587939698,0.347060075066333,0.203750707521649,0.490369442611017
"gp0.p[, 1]16",0.0753768844221106,0.347545816817852,0.204259207771606,0.490832425864098
"gp0.p[, 1]17",0.0804020100502513,0.348075245270438,0.204815934358636,0.491334556182239
"gp0.p[, 1]18",0.085427135678392,0.34865179634276,0.205425187154042,0.491878405531478
"gp0.p[, 1]19",0.0904522613065327,0.349279103915846,0.206091618274922,0.492466589556771
"gp0.p[, 1]20",0.0954773869346734,0.349960999618312,0.206820256985203,0.493101742251421
"gp0.p[, 1]21",0.100502512562814,0.350701510152456,0.207616535649757,0.493786484655156
"gp0.p[, 1]22",0.105527638190955,0.351504851663797,0.20848631660002,0.494523386727575
"gp0.p[, 1]23",0.110552763819095,0.352375420589012,0.209435919705325,0.495314921472698
"gp0.p[, 1]24",0.115577889447236,0.353317780343463,0.210472150364035,0.496163410322891
