"","ego","ego.sd","pre_value","pre_value.sd","Tego","Tego.sd"
"1",0.1220555633,0.00243006454286306,NA,NA,NA,NA
"2",1.02181176005,0.156445445151256,NA,NA,NA,NA
"3",0.7556183137,0.128801708054926,NA,NA,NA,NA
"4",0.55507862455,0.105382019964086,NA,NA,NA,NA
"5",0.5593982993,0.0933426826682303,NA,NA,NA,NA
"6",0.4322988813,0.0868883873570349,NA,NA,NA,NA
"7",0.4869268372,0.0972543740890271,NA,NA,NA,NA
"8",0.3852117371,0.0789236138010025,NA,NA,NA,NA
"9",0.319975019,0.0550444695992843,NA,NA,NA,NA
"10",0.36723221185,0.0837477933030433,NA,NA,NA,NA
"11",0.26609945905,0.0559028970358433,NA,NA,NA,NA
"12",0.32814943245,0.0748977102755047,NA,NA,NA,NA
"13",0.26889615505,0.0673728002262591,NA,NA,NA,NA
"14",0.27706278525,0.0734005757045266,NA,NA,NA,NA
"15",0.27206106955,0.0704010499899952,NA,NA,NA,NA
"16",0.23823740865,0.0585661782545776,NA,NA,NA,NA
"17",0.2014962564,0.0588874169702487,NA,NA,NA,NA
"18",0.1708216703,0.0513673898692998,NA,NA,NA,NA
"19",0.1495577356,0.0446738781677363,NA,NA,NA,NA
"20",0.16739645695,0.0528464927899219,NA,NA,NA,NA
"21",0.1519123306,0.0508432846172985,NA,NA,NA,NA
"22",0.14213619725,0.0481836303391417,NA,NA,NA,NA
"23",0.15208987875,0.0580225388197884,NA,NA,NA,NA
"24",0.13193693645,0.0619930761725223,NA,NA,NA,NA
"25",0.1134606585,0.0551509507114425,NA,NA,NA,NA
"26",0.092813311,0.0516077232671076,NA,NA,NA,NA
"27",0.09151921315,0.0442222300576256,NA,NA,NA,NA
"28",0.07001160685,0.0305361891539479,NA,NA,NA,NA
"29",0.07937811595,0.0361422260079381,NA,NA,NA,NA
"30",0.0603251521,0.0252348581026788,NA,NA,NA,NA
"31",0.04660748955,0.0238836660293024,NA,NA,NA,NA
"32",0.05375713325,0.0362498067621821,NA,NA,NA,NA
"33",0.04890577525,0.0337779370625467,NA,NA,NA,NA
"34",0.0363661058,0.032051561673939,NA,NA,NA,NA
"35",0.02485410375,0.0230642861305176,NA,NA,NA,NA
"36",0.00886906715,0.0078639835483392,NA,NA,NA,NA
"37",0.0023800766,0.00288462863741921,NA,NA,NA,NA
"38",0.00482492015,0.00723447895778908,NA,NA,NA,NA
"39",0.00199091035,0.0030202942722895,NA,NA,NA,NA
"40",0.0034688758,0.00498049536764491,NA,NA,NA,NA
"41",0,0,NA,NA,NA,NA
"42",0,0,NA,NA,NA,NA
"43",0,0,NA,NA,NA,NA
"44",0,0,NA,NA,NA,NA
"45",0,0,NA,NA,NA,NA
"46",0,0,NA,NA,NA,NA
"47",0,0,NA,NA,NA,NA
"48",0,0,NA,NA,NA,NA
"49",0,0,NA,NA,NA,NA
"50",0,0,NA,NA,NA,NA
